id,axis,level_id,spelling,translation,example,example_translation
eiken-pre2-vacation,eiken,eiken-pre2,vacation,"休暇,休み","The class discussed ""vacation"" during the lesson.","その授業では「休暇,休み」について話し合いました。"
eiken-pre2-reduction,eiken,eiken-pre2,reduction,"減らすこと,減少,縮小,格下げ,割り引き","Learners should understand ""reduction"" in context.","学習者は文脈の中で「減らすこと,減少,縮小,格下げ,割り引き」を理解する必要があります。"
eiken-pre2-translation,eiken,eiken-pre2,translation,"訳すこと,翻訳","Students learned ""translation"" while reading the article.","生徒たちは記事を読みながら「訳すこと,翻訳」を学びました。"
eiken-pre2-amendment,eiken,eiken-pre2,amendment,"修正,改正","The speaker used ""amendment"" to explain the idea.","話し手は考えを説明するために「修正,改正」を使いました。"
eiken-pre2-experiment,eiken,eiken-pre2,experiment,"実験,試み","This passage includes ""experiment"" as an important word.","この文章には重要語として「実験,試み」が含まれています。"
eiken-pre2-electricity,eiken,eiken-pre2,electricity,電気,"The class discussed ""electricity"" during the lesson.",その授業では「電気」について話し合いました。
eiken-pre2-regulation,eiken,eiken-pre2,regulation,"規則,規定","Learners should understand ""regulation"" in context.","学習者は文脈の中で「規則,規定」を理解する必要があります。"
eiken-pre2-commitment,eiken,eiken-pre2,commitment,約束,"Students learned ""commitment"" while reading the article.",生徒たちは記事を読みながら「約束」を学びました。
eiken-pre2-exhibition,eiken,eiken-pre2,exhibition,"表すこと,示すこと,発揮","The speaker used ""exhibition"" to explain the idea.","話し手は考えを説明するために「表すこと,示すこと,発揮」を使いました。"
eiken-pre2-replacement,eiken,eiken-pre2,replacement,"置き換わること,取り替えること,元へ戻すこと","This passage includes ""replacement"" as an important word.","この文章には重要語として「置き換わること,取り替えること,元へ戻すこと」が含まれています。"
eiken-pre2-fiction,eiken,eiken-pre2,fiction,"作り話,作り事,虚構","The class discussed ""fiction"" during the lesson.","その授業では「作り話,作り事,虚構」について話し合いました。"
eiken-pre2-explanation,eiken,eiken-pre2,explanation,"説明,解説,弁明","Learners should understand ""explanation"" in context.","学習者は文脈の中で「説明,解説,弁明」を理解する必要があります。"
eiken-pre2-achievement,eiken,eiken-pre2,achievement,"成就,達成","Students learned ""achievement"" while reading the article.","生徒たちは記事を読みながら「成就,達成」を学びました。"
eiken-pre2-destruction,eiken,eiken-pre2,destruction,破壊,"The speaker used ""destruction"" to explain the idea.",話し手は考えを説明するために「破壊」を使いました。
eiken-pre2-publication,eiken,eiken-pre2,publication,"出版,発行","This passage includes ""publication"" as an important word.","この文章には重要語として「出版,発行」が含まれています。"
eiken-pre2-organisation,eiken,eiken-pre2,organisation,"組織化,編成","The class discussed ""organisation"" during the lesson.","その授業では「組織化,編成」について話し合いました。"
eiken-pre2-residence,eiken,eiken-pre2,residence,"住宅,邸宅","Learners should understand ""residence"" in context.","学習者は文脈の中で「住宅,邸宅」を理解する必要があります。"
eiken-pre2-charity,eiken,eiken-pre2,charity,"博愛,慈愛,思いやり","Students learned ""charity"" while reading the article.","生徒たちは記事を読みながら「博愛,慈愛,思いやり」を学びました。"
eiken-pre2-transition,eiken,eiken-pre2,transition,"移り変わること,変遷","The speaker used ""transition"" to explain the idea.","話し手は考えを説明するために「移り変わること,変遷」を使いました。"
eiken-pre2-corruption,eiken,eiken-pre2,corruption,"不正行為,汚職","This passage includes ""corruption"" as an important word.","この文章には重要語として「不正行為,汚職」が含まれています。"
eiken-pre2-silence,eiken,eiken-pre2,silence,"静けさ,音がしないこと","The class discussed ""silence"" during the lesson.","その授業では「静けさ,音がしないこと」について話し合いました。"
eiken-pre2-exception,eiken,eiken-pre2,exception,除外すること除外,"Learners should understand ""exception"" in context.",学習者は文脈の中で「除外すること除外」を理解する必要があります。
eiken-pre2-absence,eiken,eiken-pre2,absence,"留守,不在","Students learned ""absence"" while reading the article.","生徒たちは記事を読みながら「留守,不在」を学びました。"
eiken-pre2-reputation,eiken,eiken-pre2,reputation,"評判,世評","The speaker used ""reputation"" to explain the idea.","話し手は考えを説明するために「評判,世評」を使いました。"
eiken-pre2-recognition,eiken,eiken-pre2,recognition,"見て気がつくこと,見覚え","This passage includes ""recognition"" as an important word.","この文章には重要語として「見て気がつくこと,見覚え」が含まれています。"
eiken-pre2-contribution,eiken,eiken-pre2,contribution,寄付すること,"The class discussed ""contribution"" during the lesson.",その授業では「寄付すること」について話し合いました。
eiken-pre2-immigration,eiken,eiken-pre2,immigration,"移住,入植","Learners should understand ""immigration"" in context.","学習者は文脈の中で「移住,入植」を理解する必要があります。"
eiken-pre2-punishment,eiken,eiken-pre2,punishment,罰を,"Students learned ""punishment"" while reading the article.",生徒たちは記事を読みながら「罰を」を学びました。
eiken-pre2-representation,eiken,eiken-pre2,representation,表現すること,"The speaker used ""representation"" to explain the idea.",話し手は考えを説明するために「表現すること」を使いました。
eiken-pre2-compensation,eiken,eiken-pre2,compensation,"償い,代償,埋め合わせ","This passage includes ""compensation"" as an important word.","この文章には重要語として「償い,代償,埋め合わせ」が含まれています。"
eiken-pre2-composition,eiken,eiken-pre2,composition,"創作,制作","The class discussed ""composition"" during the lesson.","その授業では「創作,制作」について話し合いました。"
eiken-pre2-density,eiken,eiken-pre2,density,密集,"Learners should understand ""density"" in context.",学習者は文脈の中で「密集」を理解する必要があります。
eiken-pre2-guidance,eiken,eiken-pre2,guidance,指導,"Students learned ""guidance"" while reading the article.",生徒たちは記事を読みながら「指導」を学びました。
eiken-pre2-infection,eiken,eiken-pre2,infection,伝染,"The speaker used ""infection"" to explain the idea.",話し手は考えを説明するために「伝染」を使いました。
eiken-pre2-intention,eiken,eiken-pre2,intention,"意図,考え,目的","This passage includes ""intention"" as an important word.","この文章には重要語として「意図,考え,目的」が含まれています。"
eiken-pre2-participation,eiken,eiken-pre2,participation,"参加,加入","The class discussed ""participation"" during the lesson.","その授業では「参加,加入」について話し合いました。"
eiken-pre2-improvement,eiken,eiken-pre2,improvement,"改良,改善,進歩,上達","Learners should understand ""improvement"" in context.","学習者は文脈の中で「改良,改善,進歩,上達」を理解する必要があります。"
eiken-pre2-formation,eiken,eiken-pre2,formation,"形成,構成,育成","Students learned ""formation"" while reading the article.","生徒たちは記事を読みながら「形成,構成,育成」を学びました。"
eiken-pre2-criticism,eiken,eiken-pre2,criticism,批評,"The speaker used ""criticism"" to explain the idea.",話し手は考えを説明するために「批評」を使いました。
eiken-pre2-diversity,eiken,eiken-pre2,diversity,"相違,差違","This passage includes ""diversity"" as an important word.","この文章には重要語として「相違,差違」が含まれています。"
eiken-pre2-appointment,eiken,eiken-pre2,appointment,約束,"The class discussed ""appointment"" during the lesson.",その授業では「約束」について話し合いました。
eiken-pre2-preparation,eiken,eiken-pre2,preparation,用意,"Learners should understand ""preparation"" in context.",学習者は文脈の中で「用意」を理解する必要があります。
eiken-pre2-registration,eiken,eiken-pre2,registration,"登録すること,登録","Students learned ""registration"" while reading the article.","生徒たちは記事を読みながら「登録すること,登録」を学びました。"
eiken-pre2-romance,eiken,eiken-pre2,romance,"伝奇物語,冒険物語","The speaker used ""romance"" to explain the idea.","話し手は考えを説明するために「伝奇物語,冒険物語」を使いました。"
eiken-pre2-announcement,eiken,eiken-pre2,announcement,"発表,公表","This passage includes ""announcement"" as an important word.","この文章には重要語として「発表,公表」が含まれています。"
eiken-pre2-discrimination,eiken,eiken-pre2,discrimination,区別すること,"The class discussed ""discrimination"" during the lesson.",その授業では「区別すること」について話し合いました。
eiken-pre2-engagement,eiken,eiken-pre2,engagement,"約束,契約,取り決め","Learners should understand ""engagement"" in context.","学習者は文脈の中で「約束,契約,取り決め」を理解する必要があります。"
eiken-pre2-defence,eiken,eiken-pre2,defence,"防御,守備,防衛","Students learned ""defence"" while reading the article.","生徒たちは記事を読みながら「防御,守備,防衛」を学びました。"
eiken-pre2-presentation,eiken,eiken-pre2,presentation,"贈呈,贈与","The speaker used ""presentation"" to explain the idea.","話し手は考えを説明するために「贈呈,贈与」を使いました。"
eiken-pre2-relation,eiken,eiken-pre2,relation,"関係,関連","This passage includes ""relation"" as an important word.","この文章には重要語として「関係,関連」が含まれています。"
eiken-pre2-stability,eiken,eiken-pre2,stability,"安定,確固,不動","The class discussed ""stability"" during the lesson.","その授業では「安定,確固,不動」について話し合いました。"
eiken-pre2-cooperation,eiken,eiken-pre2,cooperation,"協力,協同","Learners should understand ""cooperation"" in context.","学習者は文脈の中で「協力,協同」を理解する必要があります。"
eiken-pre2-introduction,eiken,eiken-pre2,introduction,紹介すること,"Students learned ""introduction"" while reading the article.",生徒たちは記事を読みながら「紹介すること」を学びました。
eiken-pre2-involvement,eiken,eiken-pre2,involvement,"関連,関与,かかわり合い","The speaker used ""involvement"" to explain the idea.","話し手は考えを説明するために「関連,関与,かかわり合い」を使いました。"
eiken-pre2-petition,eiken,eiken-pre2,petition,"請願書,陳情書","This passage includes ""petition"" as an important word.","この文章には重要語として「請願書,陳情書」が含まれています。"
eiken-pre2-retirement,eiken,eiken-pre2,retirement,"引退,退職","The class discussed ""retirement"" during the lesson.","その授業では「引退,退職」について話し合いました。"
eiken-pre2-portion,eiken,eiken-pre2,portion,"部分,一部分","Learners should understand ""portion"" in context.","学習者は文脈の中で「部分,一部分」を理解する必要があります。"
eiken-pre2-celebration,eiken,eiken-pre2,celebration,"祝賀,祝典の挙行","Students learned ""celebration"" while reading the article.","生徒たちは記事を読みながら「祝賀,祝典の挙行」を学びました。"
eiken-pre2-celebrity,eiken,eiken-pre2,celebrity,有名人,"The speaker used ""celebrity"" to explain the idea.",話し手は考えを説明するために「有名人」を使いました。
eiken-pre2-execution,eiken,eiken-pre2,execution,"実行,遂行","This passage includes ""execution"" as an important word.","この文章には重要語として「実行,遂行」が含まれています。"
eiken-pre2-interaction,eiken,eiken-pre2,interaction,相互作用,"The class discussed ""interaction"" during the lesson.",その授業では「相互作用」について話し合いました。
eiken-pre2-collaboration,eiken,eiken-pre2,collaboration,"共同,協力","Learners should understand ""collaboration"" in context.","学習者は文脈の中で「共同,協力」を理解する必要があります。"
eiken-pre2-resistance,eiken,eiken-pre2,resistance,抵抗すること,"Students learned ""resistance"" while reading the article.",生徒たちは記事を読みながら「抵抗すること」を学びました。
eiken-pre2-personality,eiken,eiken-pre2,personality,"個性,性格","The speaker used ""personality"" to explain the idea.","話し手は考えを説明するために「個性,性格」を使いました。"
eiken-pre2-maintenance,eiken,eiken-pre2,maintenance,"維持,持続,保全,保守","This passage includes ""maintenance"" as an important word.","この文章には重要語として「維持,持続,保全,保守」が含まれています。"
eiken-pre2-judgment,eiken,eiken-pre2,judgment,"判断力,思慮,分別","The class discussed ""judgment"" during the lesson.","その授業では「判断力,思慮,分別」について話し合いました。"
eiken-pre2-existence,eiken,eiken-pre2,existence,"存在,実在","Learners should understand ""existence"" in context.","学習者は文脈の中で「存在,実在」を理解する必要があります。"
eiken-pre2-prevention,eiken,eiken-pre2,prevention,予防すること,"Students learned ""prevention"" while reading the article.",生徒たちは記事を読みながら「予防すること」を学びました。
eiken-pre2-tournament,eiken,eiken-pre2,tournament,トーナメント,"The speaker used ""tournament"" to explain the idea.",話し手は考えを説明するために「トーナメント」を使いました。
eiken-pre2-tourism,eiken,eiken-pre2,tourism,観光旅行,"This passage includes ""tourism"" as an important word.",この文章には重要語として「観光旅行」が含まれています。
eiken-pre2-auction,eiken,eiken-pre2,auction,"競売,せり売り","The class discussed ""auction"" during the lesson.","その授業では「競売,せり売り」について話し合いました。"
eiken-pre2-concentration,eiken,eiken-pre2,concentration,集中,"Learners should understand ""concentration"" in context.",学習者は文脈の中で「集中」を理解する必要があります。
eiken-pre2-importance,eiken,eiken-pre2,importance,"重要性,重大さ","Students learned ""importance"" while reading the article.","生徒たちは記事を読みながら「重要性,重大さ」を学びました。"
eiken-pre2-employment,eiken,eiken-pre2,employment,雇用,"The speaker used ""employment"" to explain the idea.",話し手は考えを説明するために「雇用」を使いました。
eiken-pre2-creation,eiken,eiken-pre2,creation,"創造,創作,創設","This passage includes ""creation"" as an important word.","この文章には重要語として「創造,創作,創設」が含まれています。"
eiken-pre2-mechanism,eiken,eiken-pre2,mechanism,機械,"The class discussed ""mechanism"" during the lesson.",その授業では「機械」について話し合いました。
eiken-pre2-transportation,eiken,eiken-pre2,transportation,"輸送,運送","Learners should understand ""transportation"" in context.","学習者は文脈の中で「輸送,運送」を理解する必要があります。"
eiken-pre2-radiation,eiken,eiken-pre2,radiation,"発散,放射","Students learned ""radiation"" while reading the article.","生徒たちは記事を読みながら「発散,放射」を学びました。"
eiken-pre2-utility,eiken,eiken-pre2,utility,役に立つこと,"The speaker used ""utility"" to explain the idea.",話し手は考えを説明するために「役に立つこと」を使いました。
eiken-pre2-opposition,eiken,eiken-pre2,opposition,"反対すること,反対,対立,抵抗,敵対","This passage includes ""opposition"" as an important word.","この文章には重要語として「反対すること,反対,対立,抵抗,敵対」が含まれています。"
eiken-pre2-acquisition,eiken,eiken-pre2,acquisition,取得すること,"The class discussed ""acquisition"" during the lesson.",その授業では「取得すること」について話し合いました。
eiken-pre2-examination,eiken,eiken-pre2,examination,試験,"Learners should understand ""examination"" in context.",学習者は文脈の中で「試験」を理解する必要があります。
eiken-pre2-sentence,eiken,eiken-pre2,sentence,"文,文章","Students learned ""sentence"" while reading the article.","生徒たちは記事を読みながら「文,文章」を学びました。"
eiken-pre2-intervention,eiken,eiken-pre2,intervention,間に入ること干渉,"The speaker used ""intervention"" to explain the idea.",話し手は考えを説明するために「間に入ること干渉」を使いました。
eiken-pre2-possibility,eiken,eiken-pre2,possibility,"可能性,実現性","This passage includes ""possibility"" as an important word.","この文章には重要語として「可能性,実現性」が含まれています。"
eiken-pre2-independence,eiken,eiken-pre2,independence,"独立,自立,独立心","The class discussed ""independence"" during the lesson.","その授業では「独立,自立,独立心」について話し合いました。"
eiken-pre2-definition,eiken,eiken-pre2,definition,"定義,語義の記述","Learners should understand ""definition"" in context.","学習者は文脈の中で「定義,語義の記述」を理解する必要があります。"
eiken-pre2-requirement,eiken,eiken-pre2,requirement,必要なもの,"Students learned ""requirement"" while reading the article.",生徒たちは記事を読みながら「必要なもの」を学びました。
eiken-pre2-segment,eiken,eiken-pre2,segment,"区分,部分","The speaker used ""segment"" to explain the idea.","話し手は考えを説明するために「区分,部分」を使いました。"
eiken-pre2-arrangement,eiken,eiken-pre2,arrangement,"整理,配置,配列","This passage includes ""arrangement"" as an important word.","この文章には重要語として「整理,配置,配列」が含まれています。"
eiken-pre2-motion,eiken,eiken-pre2,motion,"動くこと,運動,運行,移動","The class discussed ""motion"" during the lesson.","その授業では「動くこと,運動,運行,移動」について話し合いました。"
eiken-pre2-instance,eiken,eiken-pre2,instance,"例,実例","Learners should understand ""instance"" in context.","学習者は文脈の中で「例,実例」を理解する必要があります。"
eiken-pre2-assistance,eiken,eiken-pre2,assistance,"手伝い,助力","Students learned ""assistance"" while reading the article.","生徒たちは記事を読みながら「手伝い,助力」を学びました。"
eiken-pre2-facility,eiken,eiken-pre2,facility,"容易さ,便利さ","The speaker used ""facility"" to explain the idea.","話し手は考えを説明するために「容易さ,便利さ」を使いました。"
eiken-pre2-entertainment,eiken,eiken-pre2,entertainment,"娯楽,気晴らし,楽しみ","This passage includes ""entertainment"" as an important word.","この文章には重要語として「娯楽,気晴らし,楽しみ」が含まれています。"
eiken-pre2-abortion,eiken,eiken-pre2,abortion,流産,"The class discussed ""abortion"" during the lesson.",その授業では「流産」について話し合いました。
eiken-pre2-destination,eiken,eiken-pre2,destination,"目的地,行き先","Learners should understand ""destination"" in context.","学習者は文脈の中で「目的地,行き先」を理解する必要があります。"
eiken-pre2-combination,eiken,eiken-pre2,combination,"結合,組み合わせ","Students learned ""combination"" while reading the article.","生徒たちは記事を読みながら「結合,組み合わせ」を学びました。"
eiken-pre2-popularity,eiken,eiken-pre2,popularity,"人気,好評,流行","The speaker used ""popularity"" to explain the idea.","話し手は考えを説明するために「人気,好評,流行」を使いました。"
eiken-pre2-selection,eiken,eiken-pre2,selection,"選ぶこと,選抜,選出","This passage includes ""selection"" as an important word.","この文章には重要語として「選ぶこと,選抜,選出」が含まれています。"
eiken-pre2-coalition,eiken,eiken-pre2,coalition,"連立,提携","The class discussed ""coalition"" during the lesson.","その授業では「連立,提携」について話し合いました。"
eiken-pre2-reception,eiken,eiken-pre2,reception,"受け取ること,受け入れ,受付","Learners should understand ""reception"" in context.","学習者は文脈の中で「受け取ること,受け入れ,受付」を理解する必要があります。"
eiken-pre2-suggestion,eiken,eiken-pre2,suggestion,"提案,提案すること","Students learned ""suggestion"" while reading the article.","生徒たちは記事を読みながら「提案,提案すること」を学びました。"
eiken-pre2-distribution,eiken,eiken-pre2,distribution,"配分,分配,配布,配達","The speaker used ""distribution"" to explain the idea.","話し手は考えを説明するために「配分,分配,配布,配達」を使いました。"
eiken-pre2-argument,eiken,eiken-pre2,argument,"論争,口論","This passage includes ""argument"" as an important word.","この文章には重要語として「論争,口論」が含まれています。"
eiken-pre2-completion,eiken,eiken-pre2,completion,"完成,成就","The class discussed ""completion"" during the lesson.","その授業では「完成,成就」について話し合いました。"
eiken-pre2-identity,eiken,eiken-pre2,identity,同一であること,"Learners should understand ""identity"" in context.",学習者は文脈の中で「同一であること」を理解する必要があります。
eiken-pre2-imagination,eiken,eiken-pre2,imagination,"想像,空想","Students learned ""imagination"" while reading the article.","生徒たちは記事を読みながら「想像,空想」を学びました。"
eiken-pre2-integration,eiken,eiken-pre2,integration,"統合,集成,完成","The speaker used ""integration"" to explain the idea.","話し手は考えを説明するために「統合,集成,完成」を使いました。"
eiken-pre2-integrity,eiken,eiken-pre2,integrity,"完全,無欠","This passage includes ""integrity"" as an important word.","この文章には重要語として「完全,無欠」が含まれています。"
eiken-pre2-interpretation,eiken,eiken-pre2,interpretation,"意味を明らかにすること,解明,説明","The class discussed ""interpretation"" during the lesson.","その授業では「意味を明らかにすること,解明,説明」について話し合いました。"
eiken-pre2-apartment,eiken,eiken-pre2,apartment,"アパート,1家族分の部屋","Learners should understand ""apartment"" in context.","学習者は文脈の中で「アパート,1家族分の部屋」を理解する必要があります。"
eiken-pre2-advance,eiken,eiken-pre2,advance,"前進させる,前に出す","Students learned ""advance"" while reading the article.","生徒たちは記事を読みながら「前進させる,前に出す」を学びました。"
eiken-pre2-motivation,eiken,eiken-pre2,motivation,"動機を与えること,動機づけ","The speaker used ""motivation"" to explain the idea.","話し手は考えを説明するために「動機を与えること,動機づけ」を使いました。"
eiken-pre2-payment,eiken,eiken-pre2,payment,"支払い,納入","This passage includes ""payment"" as an important word.","この文章には重要語として「支払い,納入」が含まれています。"
eiken-pre2-unemployment,eiken,eiken-pre2,unemployment,"失業,失職","The class discussed ""unemployment"" during the lesson.","その授業では「失業,失職」について話し合いました。"
eiken-pre2-disability,eiken,eiken-pre2,disability,障害,"Learners should understand ""disability"" in context.",学習者は文脈の中で「障害」を理解する必要があります。
eiken-pre2-evaluation,eiken,eiken-pre2,evaluation,評価,"Students learned ""evaluation"" while reading the article.",生徒たちは記事を読みながら「評価」を学びました。
eiken-pre2-fence,eiken,eiken-pre2,fence,"囲い,垣根,柵,へい","The speaker used ""fence"" to explain the idea.","話し手は考えを説明するために「囲い,垣根,柵,へい」を使いました。"
eiken-pre2-gravity,eiken,eiken-pre2,gravity,"引力,重力","This passage includes ""gravity"" as an important word.","この文章には重要語として「引力,重力」が含まれています。"
eiken-pre2-transaction,eiken,eiken-pre2,transaction,"処理,処置","The class discussed ""transaction"" during the lesson.","その授業では「処理,処置」について話し合いました。"
eiken-pre2-transformation,eiken,eiken-pre2,transformation,"変形,変質","Learners should understand ""transformation"" in context.","学習者は文脈の中で「変形,変質」を理解する必要があります。"
eiken-pre2-implement,eiken,eiken-pre2,implement,"道具,器具","Students learned ""implement"" while reading the article.","生徒たちは記事を読みながら「道具,器具」を学びました。"
eiken-pre2-appearance,eiken,eiken-pre2,appearance,"現れること,出現","The speaker used ""appearance"" to explain the idea.","話し手は考えを説明するために「現れること,出現」を使いました。"
eiken-pre2-occupation,eiken,eiken-pre2,occupation,"職業,仕事","This passage includes ""occupation"" as an important word.","この文章には重要語として「職業,仕事」が含まれています。"
eiken-pre2-patience,eiken,eiken-pre2,patience,"忍耐,忍耐力,しんぼう","The class discussed ""patience"" during the lesson.","その授業では「忍耐,忍耐力,しんぼう」について話し合いました。"
eiken-pre2-pollution,eiken,eiken-pre2,pollution,"汚すこと,汚染すること","Learners should understand ""pollution"" in context.","学習者は文脈の中で「汚すこと,汚染すること」を理解する必要があります。"
eiken-pre2-intelligence,eiken,eiken-pre2,intelligence,"知能,知力,理解力","Students learned ""intelligence"" while reading the article.","生徒たちは記事を読みながら「知能,知力,理解力」を学びました。"
eiken-pre2-christianity,eiken,eiken-pre2,christianity,キリスト教,"The speaker used ""christianity"" to explain the idea.",話し手は考えを説明するために「キリスト教」を使いました。
eiken-pre2-capacity,eiken,eiken-pre2,capacity,"収容力,容量,容積","This passage includes ""capacity"" as an important word.","この文章には重要語として「収容力,容量,容積」が含まれています。"
eiken-pre2-emotion,eiken,eiken-pre2,emotion,"強い感情,感動,感激","The class discussed ""emotion"" during the lesson.","その授業では「強い感情,感動,感激」について話し合いました。"
eiken-pre2-excitement,eiken,eiken-pre2,excitement,"興奮,動揺","Learners should understand ""excitement"" in context.","学習者は文脈の中で「興奮,動揺」を理解する必要があります。"
eiken-pre2-exploration,eiken,eiken-pre2,exploration,"探検,実地調査","Students learned ""exploration"" while reading the article.","生徒たちは記事を読みながら「探検,実地調査」を学びました。"
eiken-pre2-presence,eiken,eiken-pre2,presence,"居ること,あること","The speaker used ""presence"" to explain the idea.","話し手は考えを説明するために「居ること,あること」を使いました。"
eiken-pre2-animation,eiken,eiken-pre2,animation,"活気,生気,活発","This passage includes ""animation"" as an important word.","この文章には重要語として「活気,生気,活発」が含まれています。"
eiken-pre2-mention,eiken,eiken-pre2,mention,簡潔に述べる,"The class discussed ""mention"" during the lesson.",その授業では「簡潔に述べる」について話し合いました。
eiken-pre2-assignment,eiken,eiken-pre2,assignment,割り当てられた仕事,"Learners should understand ""assignment"" in context.",学習者は文脈の中で「割り当てられた仕事」を理解する必要があります。
eiken-pre2-basement,eiken,eiken-pre2,basement,"地階,地下室","Students learned ""basement"" while reading the article.","生徒たちは記事を読みながら「地階,地下室」を学びました。"
eiken-pre2-description,eiken,eiken-pre2,description,"記述,描写","The speaker used ""description"" to explain the idea.","話し手は考えを説明するために「記述,描写」を使いました。"
eiken-pre2-audience,eiken,eiken-pre2,audience,"聴衆,観衆,観客,見物人","This passage includes ""audience"" as an important word.","この文章には重要語として「聴衆,観衆,観客,見物人」が含まれています。"
eiken-pre2-reference,eiken,eiken-pre2,reference,"言及すること,話に触れること","The class discussed ""reference"" during the lesson.","その授業では「言及すること,話に触れること」について話し合いました。"
eiken-pre2-parliament,eiken,eiken-pre2,parliament,"議会,国会","Learners should understand ""parliament"" in context.","学習者は文脈の中で「議会,国会」を理解する必要があります。"
eiken-pre2-identification,eiken,eiken-pre2,identification,"同一であることの確認,身元確認,身分証明","Students learned ""identification"" while reading the article.","生徒たちは記事を読みながら「同一であることの確認,身元確認,身分証明」を学びました。"
eiken-pre2-perception,eiken,eiken-pre2,perception,"気付くこと,知覚,知覚する力","The speaker used ""perception"" to explain the idea.","話し手は考えを説明するために「気付くこと,知覚,知覚する力」を使いました。"
eiken-pre2-violence,eiken,eiken-pre2,violence,"暴力,乱暴","This passage includes ""violence"" as an important word.","この文章には重要語として「暴力,乱暴」が含まれています。"
eiken-pre2-significance,eiken,eiken-pre2,significance,"重要性,重大さ","The class discussed ""significance"" during the lesson.","その授業では「重要性,重大さ」について話し合いました。"
eiken-pre2-conversation,eiken,eiken-pre2,conversation,"会話,談話,座談","Learners should understand ""conversation"" in context.","学習者は文脈の中で「会話,談話,座談」を理解する必要があります。"
eiken-pre2-adoption,eiken,eiken-pre2,adoption,"採用,採択","Students learned ""adoption"" while reading the article.","生徒たちは記事を読みながら「採用,採択」を学びました。"
eiken-pre2-attendance,eiken,eiken-pre2,attendance,"出席,参列","The speaker used ""attendance"" to explain the idea.","話し手は考えを説明するために「出席,参列」を使いました。"
eiken-pre2-aviation,eiken,eiken-pre2,aviation,"飛行,航空","This passage includes ""aviation"" as an important word.","この文章には重要語として「飛行,航空」が含まれています。"
eiken-pre2-compliance,eiken,eiken-pre2,compliance,"承諾,応諾","The class discussed ""compliance"" during the lesson.","その授業では「承諾,応諾」について話し合いました。"
eiken-pre2-connection,eiken,eiken-pre2,connection,"関係,つながり,関係","Learners should understand ""connection"" in context.","学習者は文脈の中で「関係,つながり,関係」を理解する必要があります。"
