id,axis,level_id,spelling,translation,example,example_translation
eiken-3-treatment,eiken,eiken-3,treatment,"取り扱い,扱い方","The speaker used ""treatment"" to explain the idea.","話し手は考えを説明するために「取り扱い,扱い方」を使いました。"
eiken-3-maintenance,eiken,eiken-3,maintenance,"維持,持続,保全,保守","This passage includes ""maintenance"" as an important word.","この文章には重要語として「維持,持続,保全,保守」が含まれています。"
eiken-3-population,eiken,eiken-3,population,"人口,住民の数","The class discussed ""population"" during the lesson.","その授業では「人口,住民の数」について話し合いました。"
eiken-3-personality,eiken,eiken-3,personality,"個性,性格","Learners should understand ""personality"" in context.","学習者は文脈の中で「個性,性格」を理解する必要があります。"
eiken-3-difference,eiken,eiken-3,difference,"違い,相違点,意見などの食い違い","Students learned ""difference"" while reading the article.","生徒たちは記事を読みながら「違い,相違点,意見などの食い違い」を学びました。"
eiken-3-conference,eiken,eiken-3,conference,"会議,協議会","The speaker used ""conference"" to explain the idea.","話し手は考えを説明するために「会議,協議会」を使いました。"
eiken-3-resistance,eiken,eiken-3,resistance,抵抗すること,"This passage includes ""resistance"" as an important word.",この文章には重要語として「抵抗すること」が含まれています。
eiken-3-association,eiken,eiken-3,association,"交際,付き合い","The class discussed ""association"" during the lesson.","その授業では「交際,付き合い」について話し合いました。"
eiken-3-addition,eiken,eiken-3,addition,"付け加えること,追加","Learners should understand ""addition"" in context.","学習者は文脈の中で「付け加えること,追加」を理解する必要があります。"
eiken-3-portion,eiken,eiken-3,portion,"部分,一部分","Students learned ""portion"" while reading the article.","生徒たちは記事を読みながら「部分,一部分」を学びました。"
eiken-3-retirement,eiken,eiken-3,retirement,"引退,退職","The speaker used ""retirement"" to explain the idea.","話し手は考えを説明するために「引退,退職」を使いました。"
eiken-3-introduction,eiken,eiken-3,introduction,紹介すること,"This passage includes ""introduction"" as an important word.",この文章には重要語として「紹介すること」が含まれています。
eiken-3-election,eiken,eiken-3,election,選挙,"The class discussed ""election"" during the lesson.",その授業では「選挙」について話し合いました。
eiken-3-defence,eiken,eiken-3,defence,"防御,守備,防衛","Learners should understand ""defence"" in context.","学習者は文脈の中で「防御,守備,防衛」を理解する必要があります。"
eiken-3-quality,eiken,eiken-3,quality,"特質,特性","Students learned ""quality"" while reading the article.","生徒たちは記事を読みながら「特質,特性」を学びました。"
eiken-3-attention,eiken,eiken-3,attention,"注意,注意力","The speaker used ""attention"" to explain the idea.","話し手は考えを説明するために「注意,注意力」を使いました。"
eiken-3-management,eiken,eiken-3,management,"管理,運営","This passage includes ""management"" as an important word.","この文章には重要語として「管理,運営」が含まれています。"
eiken-3-appointment,eiken,eiken-3,appointment,約束,"The class discussed ""appointment"" during the lesson.",その授業では「約束」について話し合いました。
eiken-3-production,eiken,eiken-3,production,"生み出すこと,生産,産出,製造","Learners should understand ""production"" in context.","学習者は文脈の中で「生み出すこと,生産,産出,製造」を理解する必要があります。"
eiken-3-criticism,eiken,eiken-3,criticism,批評,"Students learned ""criticism"" while reading the article.",生徒たちは記事を読みながら「批評」を学びました。
eiken-3-formation,eiken,eiken-3,formation,"形成,構成,育成","The speaker used ""formation"" to explain the idea.","話し手は考えを説明するために「形成,構成,育成」を使いました。"
eiken-3-improvement,eiken,eiken-3,improvement,"改良,改善,進歩,上達","This passage includes ""improvement"" as an important word.","この文章には重要語として「改良,改善,進歩,上達」が含まれています。"
eiken-3-performance,eiken,eiken-3,performance,"遂行,実行,履行","The class discussed ""performance"" during the lesson.","その授業では「遂行,実行,履行」について話し合いました。"
eiken-3-security,eiken,eiken-3,security,"安全,無事","Learners should understand ""security"" in context.","学習者は文脈の中で「安全,無事」を理解する必要があります。"
eiken-3-immigration,eiken,eiken-3,immigration,"移住,入植","Students learned ""immigration"" while reading the article.","生徒たちは記事を読みながら「移住,入植」を学びました。"
eiken-3-recognition,eiken,eiken-3,recognition,"見て気がつくこと,見覚え","The speaker used ""recognition"" to explain the idea.","話し手は考えを説明するために「見て気がつくこと,見覚え」を使いました。"
eiken-3-reputation,eiken,eiken-3,reputation,"評判,世評","This passage includes ""reputation"" as an important word.","この文章には重要語として「評判,世評」が含まれています。"
eiken-3-department,eiken,eiken-3,department,"部門,部,課","The class discussed ""department"" during the lesson.","その授業では「部門,部,課」について話し合いました。"
eiken-3-moment,eiken,eiken-3,moment,"瞬間,瞬時","Learners should understand ""moment"" in context.","学習者は文脈の中で「瞬間,瞬時」を理解する必要があります。"
eiken-3-action,eiken,eiken-3,action,"行動,活動","Students learned ""action"" while reading the article.","生徒たちは記事を読みながら「行動,活動」を学びました。"
eiken-3-experience,eiken,eiken-3,experience,"経験,体験","The speaker used ""experience"" to explain the idea.","話し手は考えを説明するために「経験,体験」を使いました。"
eiken-3-silence,eiken,eiken-3,silence,"静けさ,音がしないこと","This passage includes ""silence"" as an important word.","この文章には重要語として「静けさ,音がしないこと」が含まれています。"
eiken-3-transition,eiken,eiken-3,transition,"移り変わること,変遷","The class discussed ""transition"" during the lesson.","その授業では「移り変わること,変遷」について話し合いました。"
eiken-3-charity,eiken,eiken-3,charity,"博愛,慈愛,思いやり","Learners should understand ""charity"" in context.","学習者は文脈の中で「博愛,慈愛,思いやり」を理解する必要があります。"
eiken-3-publication,eiken,eiken-3,publication,"出版,発行","Students learned ""publication"" while reading the article.","生徒たちは記事を読みながら「出版,発行」を学びました。"
eiken-3-explanation,eiken,eiken-3,explanation,"説明,解説,弁明","The speaker used ""explanation"" to explain the idea.","話し手は考えを説明するために「説明,解説,弁明」を使いました。"
eiken-3-fiction,eiken,eiken-3,fiction,"作り話,作り事,虚構","This passage includes ""fiction"" as an important word.","この文章には重要語として「作り話,作り事,虚構」が含まれています。"
eiken-3-replacement,eiken,eiken-3,replacement,"置き換わること,取り替えること,元へ戻すこと","The class discussed ""replacement"" during the lesson.","その授業では「置き換わること,取り替えること,元へ戻すこと」について話し合いました。"
eiken-3-commitment,eiken,eiken-3,commitment,約束,"Learners should understand ""commitment"" in context.",学習者は文脈の中で「約束」を理解する必要があります。
eiken-3-electricity,eiken,eiken-3,electricity,電気,"Students learned ""electricity"" while reading the article.",生徒たちは記事を読みながら「電気」を学びました。
eiken-3-evolution,eiken,eiken-3,evolution,"発展,進展,展開","The speaker used ""evolution"" to explain the idea.","話し手は考えを説明するために「発展,進展,展開」を使いました。"
eiken-3-inspiration,eiken,eiken-3,inspiration,"霊感,インスピレーション","This passage includes ""inspiration"" as an important word.","この文章には重要語として「霊感,インスピレーション」が含まれています。"
eiken-3-priority,eiken,eiken-3,priority,先であること,"The class discussed ""priority"" during the lesson.",その授業では「先であること」について話し合いました。
eiken-3-promotion,eiken,eiken-3,promotion,"昇進,進級","Learners should understand ""promotion"" in context.","学習者は文脈の中で「昇進,進級」を理解する必要があります。"
eiken-3-alliance,eiken,eiken-3,alliance,"同盟,協定","Students learned ""alliance"" while reading the article.","生徒たちは記事を読みながら「同盟,協定」を学びました。"
eiken-3-vacation,eiken,eiken-3,vacation,"休暇,休み","The speaker used ""vacation"" to explain the idea.","話し手は考えを説明するために「休暇,休み」を使いました。"
eiken-3-reduction,eiken,eiken-3,reduction,"減らすこと,減少,縮小,格下げ,割り引き","This passage includes ""reduction"" as an important word.","この文章には重要語として「減らすこと,減少,縮小,格下げ,割り引き」が含まれています。"
eiken-3-translation,eiken,eiken-3,translation,"訳すこと,翻訳","The class discussed ""translation"" during the lesson.","その授業では「訳すこと,翻訳」について話し合いました。"
eiken-3-amendment,eiken,eiken-3,amendment,"修正,改正","Learners should understand ""amendment"" in context.","学習者は文脈の中で「修正,改正」を理解する必要があります。"
eiken-3-experiment,eiken,eiken-3,experiment,"実験,試み","Students learned ""experiment"" while reading the article.","生徒たちは記事を読みながら「実験,試み」を学びました。"
eiken-3-regulation,eiken,eiken-3,regulation,"規則,規定","The speaker used ""regulation"" to explain the idea.","話し手は考えを説明するために「規則,規定」を使いました。"
eiken-3-exhibition,eiken,eiken-3,exhibition,"表すこと,示すこと,発揮","This passage includes ""exhibition"" as an important word.","この文章には重要語として「表すこと,示すこと,発揮」が含まれています。"
eiken-3-achievement,eiken,eiken-3,achievement,"成就,達成","The class discussed ""achievement"" during the lesson.","その授業では「成就,達成」について話し合いました。"
eiken-3-destruction,eiken,eiken-3,destruction,破壊,"Learners should understand ""destruction"" in context.",学習者は文脈の中で「破壊」を理解する必要があります。
eiken-3-organisation,eiken,eiken-3,organisation,"組織化,編成","Students learned ""organisation"" while reading the article.","生徒たちは記事を読みながら「組織化,編成」を学びました。"
eiken-3-residence,eiken,eiken-3,residence,"住宅,邸宅","The speaker used ""residence"" to explain the idea.","話し手は考えを説明するために「住宅,邸宅」を使いました。"
eiken-3-corruption,eiken,eiken-3,corruption,"不正行為,汚職","This passage includes ""corruption"" as an important word.","この文章には重要語として「不正行為,汚職」が含まれています。"
eiken-3-exception,eiken,eiken-3,exception,除外すること除外,"The class discussed ""exception"" during the lesson.",その授業では「除外すること除外」について話し合いました。
eiken-3-absence,eiken,eiken-3,absence,"留守,不在","Learners should understand ""absence"" in context.","学習者は文脈の中で「留守,不在」を理解する必要があります。"
eiken-3-contribution,eiken,eiken-3,contribution,寄付すること,"Students learned ""contribution"" while reading the article.",生徒たちは記事を読みながら「寄付すること」を学びました。
eiken-3-punishment,eiken,eiken-3,punishment,罰を,"The speaker used ""punishment"" to explain the idea.",話し手は考えを説明するために「罰を」を使いました。
eiken-3-compensation,eiken,eiken-3,compensation,"償い,代償,埋め合わせ","This passage includes ""compensation"" as an important word.","この文章には重要語として「償い,代償,埋め合わせ」が含まれています。"
eiken-3-composition,eiken,eiken-3,composition,"創作,制作","The class discussed ""composition"" during the lesson.","その授業では「創作,制作」について話し合いました。"
eiken-3-density,eiken,eiken-3,density,密集,"Learners should understand ""density"" in context.",学習者は文脈の中で「密集」を理解する必要があります。
eiken-3-guidance,eiken,eiken-3,guidance,指導,"Students learned ""guidance"" while reading the article.",生徒たちは記事を読みながら「指導」を学びました。
eiken-3-infection,eiken,eiken-3,infection,伝染,"The speaker used ""infection"" to explain the idea.",話し手は考えを説明するために「伝染」を使いました。
eiken-3-intention,eiken,eiken-3,intention,"意図,考え,目的","This passage includes ""intention"" as an important word.","この文章には重要語として「意図,考え,目的」が含まれています。"
eiken-3-diversity,eiken,eiken-3,diversity,"相違,差違","The class discussed ""diversity"" during the lesson.","その授業では「相違,差違」について話し合いました。"
eiken-3-preparation,eiken,eiken-3,preparation,用意,"Learners should understand ""preparation"" in context.",学習者は文脈の中で「用意」を理解する必要があります。
eiken-3-registration,eiken,eiken-3,registration,"登録すること,登録","Students learned ""registration"" while reading the article.","生徒たちは記事を読みながら「登録すること,登録」を学びました。"
eiken-3-romance,eiken,eiken-3,romance,"伝奇物語,冒険物語","The speaker used ""romance"" to explain the idea.","話し手は考えを説明するために「伝奇物語,冒険物語」を使いました。"
eiken-3-announcement,eiken,eiken-3,announcement,"発表,公表","This passage includes ""announcement"" as an important word.","この文章には重要語として「発表,公表」が含まれています。"
eiken-3-engagement,eiken,eiken-3,engagement,"約束,契約,取り決め","The class discussed ""engagement"" during the lesson.","その授業では「約束,契約,取り決め」について話し合いました。"
eiken-3-presentation,eiken,eiken-3,presentation,"贈呈,贈与","Learners should understand ""presentation"" in context.","学習者は文脈の中で「贈呈,贈与」を理解する必要があります。"
eiken-3-relation,eiken,eiken-3,relation,"関係,関連","Students learned ""relation"" while reading the article.","生徒たちは記事を読みながら「関係,関連」を学びました。"
eiken-3-stability,eiken,eiken-3,stability,"安定,確固,不動","The speaker used ""stability"" to explain the idea.","話し手は考えを説明するために「安定,確固,不動」を使いました。"
eiken-3-cooperation,eiken,eiken-3,cooperation,"協力,協同","This passage includes ""cooperation"" as an important word.","この文章には重要語として「協力,協同」が含まれています。"
eiken-3-involvement,eiken,eiken-3,involvement,"関連,関与,かかわり合い","The class discussed ""involvement"" during the lesson.","その授業では「関連,関与,かかわり合い」について話し合いました。"
eiken-3-petition,eiken,eiken-3,petition,"請願書,陳情書","Learners should understand ""petition"" in context.","学習者は文脈の中で「請願書,陳情書」を理解する必要があります。"
eiken-3-celebration,eiken,eiken-3,celebration,"祝賀,祝典の挙行","Students learned ""celebration"" while reading the article.","生徒たちは記事を読みながら「祝賀,祝典の挙行」を学びました。"
eiken-3-celebrity,eiken,eiken-3,celebrity,有名人,"The speaker used ""celebrity"" to explain the idea.",話し手は考えを説明するために「有名人」を使いました。
eiken-3-execution,eiken,eiken-3,execution,"実行,遂行","This passage includes ""execution"" as an important word.","この文章には重要語として「実行,遂行」が含まれています。"
eiken-3-interaction,eiken,eiken-3,interaction,相互作用,"The class discussed ""interaction"" during the lesson.",その授業では「相互作用」について話し合いました。
eiken-3-judgment,eiken,eiken-3,judgment,"判断力,思慮,分別","Learners should understand ""judgment"" in context.","学習者は文脈の中で「判断力,思慮,分別」を理解する必要があります。"
eiken-3-prevention,eiken,eiken-3,prevention,予防すること,"Students learned ""prevention"" while reading the article.",生徒たちは記事を読みながら「予防すること」を学びました。
eiken-3-tourism,eiken,eiken-3,tourism,観光旅行,"The speaker used ""tourism"" to explain the idea.",話し手は考えを説明するために「観光旅行」を使いました。
eiken-3-guard,eiken,eiken-3,guard,"見張り,番人","This passage includes ""guard"" as an important word.","この文章には重要語として「見張り,番人」が含まれています。"
eiken-3-honest,eiken,eiken-3,honest,"正直な,信頼できる","The class discussed ""honest"" during the lesson.","その授業では「正直な,信頼できる」について話し合いました。"
eiken-3-exist,eiken,eiken-3,exist,"存在する,実在する","Learners should understand ""exist"" in context.","学習者は文脈の中で「存在する,実在する」を理解する必要があります。"
eiken-3-excellent,eiken,eiken-3,excellent,"すぐれた,優秀な","Students learned ""excellent"" while reading the article.","生徒たちは記事を読みながら「すぐれた,優秀な」を学びました。"
eiken-3-lee,eiken,eiken-3,lee,"物陰,風下","The speaker used ""lee"" to explain the idea.","話し手は考えを説明するために「物陰,風下」を使いました。"
eiken-3-core,eiken,eiken-3,core,しん,"This passage includes ""core"" as an important word.",この文章には重要語として「しん」が含まれています。
eiken-3-medicine,eiken,eiken-3,medicine,"医学,医術","The class discussed ""medicine"" during the lesson.","その授業では「医学,医術」について話し合いました。"
eiken-3-mountain,eiken,eiken-3,mountain,山,"Learners should understand ""mountain"" in context.",学習者は文脈の中で「山」を理解する必要があります。
eiken-3-bay,eiken,eiken-3,bay,"湾,入り江","Students learned ""bay"" while reading the article.","生徒たちは記事を読みながら「湾,入り江」を学びました。"
eiken-3-nuclear,eiken,eiken-3,nuclear,"核の,細胞核の","The speaker used ""nuclear"" to explain the idea.","話し手は考えを説明するために「核の,細胞核の」を使いました。"
eiken-3-arm,eiken,eiken-3,arm,腕,"This passage includes ""arm"" as an important word.",この文章には重要語として「腕」が含まれています。
eiken-3-port,eiken,eiken-3,port,港,"The class discussed ""port"" during the lesson.",その授業では「港」について話し合いました。
eiken-3-wine,eiken,eiken-3,wine,"ワイン,ぶどう酒","Learners should understand ""wine"" in context.","学習者は文脈の中で「ワイン,ぶどう酒」を理解する必要があります。"
eiken-3-reduce,eiken,eiken-3,reduce,"を減らす,小さくする","Students learned ""reduce"" while reading the article.","生徒たちは記事を読みながら「を減らす,小さくする」を学びました。"
eiken-3-web,eiken,eiken-3,web,巣,"The speaker used ""web"" to explain the idea.",話し手は考えを説明するために「巣」を使いました。
eiken-3-shoot,eiken,eiken-3,shoot,"を撃つ,発射する,を射る,を放つ・を撃つ,射る・を矢つぎばやに出す,...","This passage includes ""shoot"" as an important word.","この文章には重要語として「を撃つ,発射する,を射る,を放つ・を撃つ,射る・を矢つぎばやに出す,...」が含まれています。"
eiken-3-solid,eiken,eiken-3,solid,"固体の,固形の","The class discussed ""solid"" during the lesson.","その授業では「固体の,固形の」について話し合いました。"
eiken-3-stated,eiken,eiken-3,stated,"決まった,規定の","Learners should understand ""stated"" in context.","学習者は文脈の中で「決まった,規定の」を理解する必要があります。"
eiken-3-spanish,eiken,eiken-3,spanish,スペイン人,"Students learned ""spanish"" while reading the article.",生徒たちは記事を読みながら「スペイン人」を学びました。
eiken-3-somewhere,eiken,eiken-3,somewhere,"どこかに,どこかへ","The speaker used ""somewhere"" to explain the idea.","話し手は考えを説明するために「どこかに,どこかへ」を使いました。"
eiken-3-sport,eiken,eiken-3,sport,"スポーツ,運動競技","This passage includes ""sport"" as an important word.","この文章には重要語として「スポーツ,運動競技」が含まれています。"
eiken-3-taste,eiken,eiken-3,taste,味覚,"The class discussed ""taste"" during the lesson.",その授業では「味覚」について話し合いました。
eiken-3-prepared,eiken,eiken-3,prepared,"用意のできた,準備された","Learners should understand ""prepared"" in context.","学習者は文脈の中で「用意のできた,準備された」を理解する必要があります。"
eiken-3-tea,eiken,eiken-3,tea,"茶,紅茶","Students learned ""tea"" while reading the article.","生徒たちは記事を読みながら「茶,紅茶」を学びました。"
eiken-3-victory,eiken,eiken-3,victory,"勝利,戦勝","The speaker used ""victory"" to explain the idea.","話し手は考えを説明するために「勝利,戦勝」を使いました。"
eiken-3-ordered,eiken,eiken-3,ordered,"整然とした,規則正しい","This passage includes ""ordered"" as an important word.","この文章には重要語として「整然とした,規則正しい」が含まれています。"
eiken-3-afternoon,eiken,eiken-3,afternoon,午後,"The class discussed ""afternoon"" during the lesson.",その授業では「午後」について話し合いました。
eiken-3-assistant,eiken,eiken-3,assistant,"助手,補佐役","Learners should understand ""assistant"" in context.","学習者は文脈の中で「助手,補佐役」を理解する必要があります。"
eiken-3-martin,eiken,eiken-3,martin,イワツバメ,"Students learned ""martin"" while reading the article.",生徒たちは記事を読みながら「イワツバメ」を学びました。
eiken-3-magazine,eiken,eiken-3,magazine,雑誌,"The speaker used ""magazine"" to explain the idea.",話し手は考えを説明するために「雑誌」を使いました。
eiken-3-mad,eiken,eiken-3,mad,"気が狂った,気違いの","This passage includes ""mad"" as an important word.","この文章には重要語として「気が狂った,気違いの」が含まれています。"
eiken-3-clothes,eiken,eiken-3,clothes,"衣服,着物","The class discussed ""clothes"" during the lesson.","その授業では「衣服,着物」について話し合いました。"
eiken-3-lovely,eiken,eiken-3,lovely,"美しい,ほれぼれするような,かわいらしい","Learners should understand ""lovely"" in context.","学習者は文脈の中で「美しい,ほれぼれするような,かわいらしい」を理解する必要があります。"
eiken-3-iron,eiken,eiken-3,iron,鉄,"Students learned ""iron"" while reading the article.",生徒たちは記事を読みながら「鉄」を学びました。
eiken-3-electric,eiken,eiken-3,electric,電気の,"The speaker used ""electric"" to explain the idea.",話し手は考えを説明するために「電気の」を使いました。
eiken-3-injury,eiken,eiken-3,injury,"負傷,損害,損傷","This passage includes ""injury"" as an important word.","この文章には重要語として「負傷,損害,損傷」が含まれています。"
eiken-3-emergency,eiken,eiken-3,emergency,"非常の場合,緊急の場合","The class discussed ""emergency"" during the lesson.","その授業では「非常の場合,緊急の場合」について話し合いました。"
eiken-3-entirely,eiken,eiken-3,entirely,"全く,すっかり,完全に","Learners should understand ""entirely"" in context.","学習者は文脈の中で「全く,すっかり,完全に」を理解する必要があります。"
eiken-3-forever,eiken,eiken-3,forever,"永久に,永遠に","Students learned ""forever"" while reading the article.","生徒たちは記事を読みながら「永久に,永遠に」を学びました。"
eiken-3-failure,eiken,eiken-3,failure,"失敗,不成功","The speaker used ""failure"" to explain the idea.","話し手は考えを説明するために「失敗,不成功」を使いました。"
eiken-3-excited,eiken,eiken-3,excited,興奮した,"This passage includes ""excited"" as an important word.",この文章には重要語として「興奮した」が含まれています。
eiken-3-evil,eiken,eiken-3,evil,"邪悪な,罪深い","The class discussed ""evil"" during the lesson.","その授業では「邪悪な,罪深い」について話し合いました。"
eiken-3-edge,eiken,eiken-3,edge,"縁,端","Learners should understand ""edge"" in context.","学習者は文脈の中で「縁,端」を理解する必要があります。"
