id,axis,level_id,spelling,translation,example,example_translation
toeic-700-strip,toeic,toeic-700,strip,裸にする,"The notice mentioned ""strip"" for all staff members.",その通知は全スタッフ向けに「裸にする」に触れていました。
toeic-700-privacy,toeic,toeic-700,privacy,"他人から干渉されない状態,プライバシー","The client asked about ""privacy"" after the meeting.","顧客は会議後に「他人から干渉されない状態,プライバシー」について尋ねました。"
toeic-700-organisation,toeic,toeic-700,organisation,"組織化,編成","The team reviewed ""organisation"" before making a decision.","チームは決定前に「組織化,編成」を確認しました。"
toeic-700-consent,toeic,toeic-700,consent,"同意する,承諾する","The manager used ""consent"" in the monthly report.","マネージャーは月次報告で「同意する,承諾する」を使いました。"
toeic-700-comprehensive,toeic,toeic-700,comprehensive,"理解力のある,分かりのいい","Employees should understand ""comprehensive"" in business documents.","従業員は業務文書で「理解力のある,分かりのいい」を理解する必要があります。"
toeic-700-routine,toeic,toeic-700,routine,"いつもの手順,決まりきった仕事","The notice mentioned ""routine"" for all staff members.","その通知は全スタッフ向けに「いつもの手順,決まりきった仕事」に触れていました。"
toeic-700-porter,toeic,toeic-700,porter,運搬人,"The client asked about ""porter"" after the meeting.",顧客は会議後に「運搬人」について尋ねました。
toeic-700-honour,toeic,toeic-700,honour,"道義心,誠実,高潔","The team reviewed ""honour"" before making a decision.","チームは決定前に「道義心,誠実,高潔」を確認しました。"
toeic-700-connect,toeic,toeic-700,connect,"を連結する,結びつける","The manager used ""connect"" in the monthly report.","マネージャーは月次報告で「を連結する,結びつける」を使いました。"
toeic-700-merger,toeic,toeic-700,merger,吸収合併,"Employees should understand ""merger"" in business documents.",従業員は業務文書で「吸収合併」を理解する必要があります。
toeic-700-roger,toeic,toeic-700,roger,了解,"The notice mentioned ""roger"" for all staff members.",その通知は全スタッフ向けに「了解」に触れていました。
toeic-700-thorough,toeic,toeic-700,thorough,"完全な,完ぺきな","The client asked about ""thorough"" after the meeting.","顧客は会議後に「完全な,完ぺきな」について尋ねました。"
toeic-700-wholesale,toeic,toeic-700,wholesale,卸し,"The team reviewed ""wholesale"" before making a decision.",チームは決定前に「卸し」を確認しました。
toeic-700-circular,toeic,toeic-700,circular,"円形の,丸い","The manager used ""circular"" in the monthly report.","マネージャーは月次報告で「円形の,丸い」を使いました。"
toeic-700-clearance,toeic,toeic-700,clearance,"取り片付け,除去,掃除","Employees should understand ""clearance"" in business documents.","従業員は業務文書で「取り片付け,除去,掃除」を理解する必要があります。"
toeic-700-sake,toeic,toeic-700,sake,ため,"The notice mentioned ""sake"" for all staff members.",その通知は全スタッフ向けに「ため」に触れていました。
toeic-700-enforce,toeic,toeic-700,enforce,"を実施する,施行する","The client asked about ""enforce"" after the meeting.","顧客は会議後に「を実施する,施行する」について尋ねました。"
toeic-700-downtown,toeic,toeic-700,downtown,"商業地区へ,町の中心街へ","The team reviewed ""downtown"" before making a decision.","チームは決定前に「商業地区へ,町の中心街へ」を確認しました。"
toeic-700-crystal,toeic,toeic-700,crystal,水晶,"The manager used ""crystal"" in the monthly report.",マネージャーは月次報告で「水晶」を使いました。
toeic-700-offence,toeic,toeic-700,offence,罪,"Employees should understand ""offence"" in business documents.",従業員は業務文書で「罪」を理解する必要があります。
toeic-700-confirm,toeic,toeic-700,confirm,"を確証する,立証する","The notice mentioned ""confirm"" for all staff members.","その通知は全スタッフ向けに「を確証する,立証する」に触れていました。"
toeic-700-telephone,toeic,toeic-700,telephone,電話機,"The client asked about ""telephone"" after the meeting.",顧客は会議後に「電話機」について尋ねました。
toeic-700-repair,toeic,toeic-700,repair,"修繕する,修理する","The team reviewed ""repair"" before making a decision.","チームは決定前に「修繕する,修理する」を確認しました。"
toeic-700-tricky,toeic,toeic-700,tricky,"こうかつな,ずるい","The manager used ""tricky"" in the monthly report.","マネージャーは月次報告で「こうかつな,ずるい」を使いました。"
toeic-700-ambitious,toeic,toeic-700,ambitious,"大望を抱いた,野心のある,大志を抱いた","Employees should understand ""ambitious"" in business documents.","従業員は業務文書で「大望を抱いた,野心のある,大志を抱いた」を理解する必要があります。"
toeic-700-businessman,toeic,toeic-700,businessman,実業家,"The notice mentioned ""businessman"" for all staff members.",その通知は全スタッフ向けに「実業家」に触れていました。
toeic-700-suck,toeic,toeic-700,suck,"を吸う,すする","The client asked about ""suck"" after the meeting.","顧客は会議後に「を吸う,すする」について尋ねました。"
toeic-700-documentation,toeic,toeic-700,documentation,"文書調べ,文書による証拠固め","The team reviewed ""documentation"" before making a decision.","チームは決定前に「文書調べ,文書による証拠固め」を確認しました。"
toeic-700-elevator,toeic,toeic-700,elevator,"エレベーター,昇降機","The manager used ""elevator"" in the monthly report.","マネージャーは月次報告で「エレベーター,昇降機」を使いました。"
toeic-700-hike,toeic,toeic-700,hike,ハイキングする,"Employees should understand ""hike"" in business documents.",従業員は業務文書で「ハイキングする」を理解する必要があります。
toeic-700-establishment,toeic,toeic-700,establishment,"設立,設置","The notice mentioned ""establishment"" for all staff members.","その通知は全スタッフ向けに「設立,設置」に触れていました。"
toeic-700-disappointed,toeic,toeic-700,disappointed,当ての外れた,"The client asked about ""disappointed"" after the meeting.",顧客は会議後に「当ての外れた」について尋ねました。
toeic-700-assist,toeic,toeic-700,assist,"を手伝う,助力する,助ける","The team reviewed ""assist"" before making a decision.","チームは決定前に「を手伝う,助力する,助ける」を確認しました。"
toeic-700-worker,toeic,toeic-700,worker,"仕事をする人,勉強をする人","The manager used ""worker"" in the monthly report.","マネージャーは月次報告で「仕事をする人,勉強をする人」を使いました。"
toeic-700-welfare,toeic,toeic-700,welfare,"幸福,繁栄","Employees should understand ""welfare"" in business documents.","従業員は業務文書で「幸福,繁栄」を理解する必要があります。"
toeic-700-label,toeic,toeic-700,label,"はり札,ラベル","The notice mentioned ""label"" for all staff members.","その通知は全スタッフ向けに「はり札,ラベル」に触れていました。"
toeic-700-commissioner,toeic,toeic-700,commissioner,"委員,理事","The client asked about ""commissioner"" after the meeting.","顧客は会議後に「委員,理事」について尋ねました。"
toeic-700-float,toeic,toeic-700,float,"浮く,浮かぶ","The team reviewed ""float"" before making a decision.","チームは決定前に「浮く,浮かぶ」を確認しました。"
toeic-700-grind,toeic,toeic-700,grind,"をひく,細かく砕く","The manager used ""grind"" in the monthly report.","マネージャーは月次報告で「をひく,細かく砕く」を使いました。"
toeic-700-refund,toeic,toeic-700,refund,"を返済する,払い戻す","Employees should understand ""refund"" in business documents.","従業員は業務文書で「を返済する,払い戻す」を理解する必要があります。"
toeic-700-assault,toeic,toeic-700,assault,"的な意で)襲うこと,強襲,攻撃","The notice mentioned ""assault"" for all staff members.","その通知は全スタッフ向けに「的な意で)襲うこと,強襲,攻撃」に触れていました。"
toeic-700-supervision,toeic,toeic-700,supervision,"監督,管理,指揮","The client asked about ""supervision"" after the meeting.","顧客は会議後に「監督,管理,指揮」について尋ねました。"
toeic-700-select,toeic,toeic-700,select,"選ぶ,選抜する,選出する","The team reviewed ""select"" before making a decision.","チームは決定前に「選ぶ,選抜する,選出する」を確認しました。"
toeic-700-rating,toeic,toeic-700,rating,"格づけ,評価","The manager used ""rating"" in the monthly report.","マネージャーは月次報告で「格づけ,評価」を使いました。"
toeic-700-penalty,toeic,toeic-700,penalty,"刑罰,処罰","Employees should understand ""penalty"" in business documents.","従業員は業務文書で「刑罰,処罰」を理解する必要があります。"
toeic-700-bundle,toeic,toeic-700,bundle,"束,包み,巻いたもの","The notice mentioned ""bundle"" for all staff members.","その通知は全スタッフ向けに「束,包み,巻いたもの」に触れていました。"
toeic-700-costly,toeic,toeic-700,costly,高価な,"The client asked about ""costly"" after the meeting.",顧客は会議後に「高価な」について尋ねました。
toeic-700-enforcement,toeic,toeic-700,enforcement,"実施,施行","The team reviewed ""enforcement"" before making a decision.","チームは決定前に「実施,施行」を確認しました。"
toeic-700-dial,toeic,toeic-700,dial,文字盤,"The manager used ""dial"" in the monthly report.",マネージャーは月次報告で「文字盤」を使いました。
toeic-700-charity,toeic,toeic-700,charity,"博愛,慈愛,思いやり","Employees should understand ""charity"" in business documents.","従業員は業務文書で「博愛,慈愛,思いやり」を理解する必要があります。"
toeic-700-gear,toeic,toeic-700,gear,"歯車,ギヤ","The notice mentioned ""gear"" for all staff members.","その通知は全スタッフ向けに「歯車,ギヤ」に触れていました。"
toeic-700-founder,toeic,toeic-700,founder,"創設者,設立者","The client asked about ""founder"" after the meeting.","顧客は会議後に「創設者,設立者」について尋ねました。"
toeic-700-extension,toeic,toeic-700,extension,"拡大すること,拡大されること","The team reviewed ""extension"" before making a decision.","チームは決定前に「拡大すること,拡大されること」を確認しました。"
toeic-700-bound,toeic,toeic-700,bound,"はね上がる,はね飛ぶ,はね返る","The manager used ""bound"" in the monthly report.","マネージャーは月次報告で「はね上がる,はね飛ぶ,はね返る」を使いました。"
toeic-700-treasurer,toeic,toeic-700,treasurer,会計係,"Employees should understand ""treasurer"" in business documents.",従業員は業務文書で「会計係」を理解する必要があります。
toeic-700-assessment,toeic,toeic-700,assessment,"評価,査定","The notice mentioned ""assessment"" for all staff members.","その通知は全スタッフ向けに「評価,査定」に触れていました。"
toeic-700-recognition,toeic,toeic-700,recognition,"見て気がつくこと,見覚え","The client asked about ""recognition"" after the meeting.","顧客は会議後に「見て気がつくこと,見覚え」について尋ねました。"
toeic-700-impose,toeic,toeic-700,impose,"を課する,負わせる","The team reviewed ""impose"" before making a decision.","チームは決定前に「を課する,負わせる」を確認しました。"
toeic-700-audio,toeic,toeic-700,audio,"可聴周波の,低周波の","The manager used ""audio"" in the monthly report.","マネージャーは月次報告で「可聴周波の,低周波の」を使いました。"
toeic-700-leisure,toeic,toeic-700,leisure,"暇,余暇","Employees should understand ""leisure"" in business documents.","従業員は業務文書で「暇,余暇」を理解する必要があります。"
toeic-700-stable,toeic,toeic-700,stable,"安定した,しっかりした","The notice mentioned ""stable"" for all staff members.","その通知は全スタッフ向けに「安定した,しっかりした」に触れていました。"
toeic-700-rush,toeic,toeic-700,rush,トウシンソウ,"The client asked about ""rush"" after the meeting.",顧客は会議後に「トウシンソウ」について尋ねました。
toeic-700-recognise,toeic,toeic-700,recognise,確かに認める,"The team reviewed ""recognise"" before making a decision.",チームは決定前に「確かに認める」を確認しました。
toeic-700-subsidiary,toeic,toeic-700,subsidiary,補助の,"The manager used ""subsidiary"" in the monthly report.",マネージャーは月次報告で「補助の」を使いました。
toeic-700-earn,toeic,toeic-700,earn,をかせぐ,"Employees should understand ""earn"" in business documents.",従業員は業務文書で「をかせぐ」を理解する必要があります。
toeic-700-collector,toeic,toeic-700,collector,"収集家,採集者","The notice mentioned ""collector"" for all staff members.","その通知は全スタッフ向けに「収集家,採集者」に触れていました。"
toeic-700-coal,toeic,toeic-700,coal,石炭,"The client asked about ""coal"" after the meeting.",顧客は会議後に「石炭」について尋ねました。
toeic-700-shoulder,toeic,toeic-700,shoulder,肩,"The team reviewed ""shoulder"" before making a decision.",チームは決定前に「肩」を確認しました。
toeic-700-observer,toeic,toeic-700,observer,"観察する人,見守る人","The manager used ""observer"" in the monthly report.","マネージャーは月次報告で「観察する人,見守る人」を使いました。"
toeic-700-permission,toeic,toeic-700,permission,"許可,承諾","Employees should understand ""permission"" in business documents.","従業員は業務文書で「許可,承諾」を理解する必要があります。"
toeic-700-ford,toeic,toeic-700,ford,フォード,"The notice mentioned ""ford"" for all staff members.",その通知は全スタッフ向けに「フォード」に触れていました。
toeic-700-document,toeic,toeic-700,document,"文書,書類","The client asked about ""document"" after the meeting.","顧客は会議後に「文書,書類」について尋ねました。"
toeic-700-quote,toeic,toeic-700,quote,を引用する,"The team reviewed ""quote"" before making a decision.",チームは決定前に「を引用する」を確認しました。
toeic-700-plastic,toeic,toeic-700,plastic,プラスチック,"The manager used ""plastic"" in the monthly report.",マネージャーは月次報告で「プラスチック」を使いました。
toeic-700-exact,toeic,toeic-700,exact,"正確な,きっかりの","Employees should understand ""exact"" in business documents.","従業員は業務文書で「正確な,きっかりの」を理解する必要があります。"
toeic-700-comedy,toeic,toeic-700,comedy,喜劇,"The notice mentioned ""comedy"" for all staff members.",その通知は全スタッフ向けに「喜劇」に触れていました。
toeic-700-witness,toeic,toeic-700,witness,目撃者,"The client asked about ""witness"" after the meeting.",顧客は会議後に「目撃者」について尋ねました。
toeic-700-shipping,toeic,toeic-700,shipping,"船積み,積み出し,発送","The team reviewed ""shipping"" before making a decision.","チームは決定前に「船積み,積み出し,発送」を確認しました。"
toeic-700-recognize,toeic,toeic-700,recognize,確かに認める,"The manager used ""recognize"" in the monthly report.",マネージャーは月次報告で「確かに認める」を使いました。
toeic-700-hollywood,toeic,toeic-700,hollywood,ハリウッド,"Employees should understand ""hollywood"" in business documents.",従業員は業務文書で「ハリウッド」を理解する必要があります。
toeic-700-engaged,toeic,toeic-700,engaged,忙しい,"The notice mentioned ""engaged"" for all staff members.",その通知は全スタッフ向けに「忙しい」に触れていました。
toeic-700-tory,toeic,toeic-700,tory,トーリー党員,"The client asked about ""tory"" after the meeting.",顧客は会議後に「トーリー党員」について尋ねました。
toeic-700-unemployed,toeic,toeic-700,unemployed,"仕事のない,失業した","The team reviewed ""unemployed"" before making a decision.","チームは決定前に「仕事のない,失業した」を確認しました。"
toeic-700-wagon,toeic,toeic-700,wagon,馬車,"The manager used ""wagon"" in the monthly report.",マネージャーは月次報告で「馬車」を使いました。
toeic-700-soviet,toeic,toeic-700,soviet,地方会議,"Employees should understand ""soviet"" in business documents.",従業員は業務文書で「地方会議」を理解する必要があります。
toeic-700-contracted,toeic,toeic-700,contracted,"縮めた,収縮した","The notice mentioned ""contracted"" for all staff members.","その通知は全スタッフ向けに「縮めた,収縮した」に触れていました。"
toeic-700-client,toeic,toeic-700,client,"依頼人,訴訟依頼人","The client asked about ""client"" after the meeting.","顧客は会議後に「依頼人,訴訟依頼人」について尋ねました。"
toeic-700-championship,toeic,toeic-700,championship,優勝者の地位,"The team reviewed ""championship"" before making a decision.",チームは決定前に「優勝者の地位」を確認しました。
toeic-700-cable,toeic,toeic-700,cable,太綱,"The manager used ""cable"" in the monthly report.",マネージャーは月次報告で「太綱」を使いました。
toeic-700-legislation,toeic,toeic-700,legislation,"立法,法律制定","Employees should understand ""legislation"" in business documents.","従業員は業務文書で「立法,法律制定」を理解する必要があります。"
toeic-700-deliver,toeic,toeic-700,deliver,"を配達する,届ける","The notice mentioned ""deliver"" for all staff members.","その通知は全スタッフ向けに「を配達する,届ける」に触れていました。"
toeic-700-crash,toeic,toeic-700,crash,"ガラガラ,ドシン","The client asked about ""crash"" after the meeting.","顧客は会議後に「ガラガラ,ドシン」について尋ねました。"
toeic-700-specialty,toeic,toeic-700,specialty,"専門,専攻","The team reviewed ""specialty"" before making a decision.","チームは決定前に「専門,専攻」を確認しました。"
toeic-700-tool,toeic,toeic-700,tool,"道具,工具","The manager used ""tool"" in the monthly report.","マネージャーは月次報告で「道具,工具」を使いました。"
toeic-700-voyage,toeic,toeic-700,voyage,"航海,航行","Employees should understand ""voyage"" in business documents.","従業員は業務文書で「航海,航行」を理解する必要があります。"
toeic-700-attachment,toeic,toeic-700,attachment,"付くこと,付着,付属","The notice mentioned ""attachment"" for all staff members.","その通知は全スタッフ向けに「付くこと,付着,付属」に触れていました。"
toeic-700-excuse,toeic,toeic-700,excuse,"を許す,認める","The client asked about ""excuse"" after the meeting.","顧客は会議後に「を許す,認める」について尋ねました。"
toeic-700-counter,toeic,toeic-700,counter,"売り台,勘定台,カウンター","The team reviewed ""counter"" before making a decision.","チームは決定前に「売り台,勘定台,カウンター」を確認しました。"
toeic-700-transportation,toeic,toeic-700,transportation,"輸送,運送","The manager used ""transportation"" in the monthly report.","マネージャーは月次報告で「輸送,運送」を使いました。"
toeic-700-programme,toeic,toeic-700,programme,"プログラム,番組表","Employees should understand ""programme"" in business documents.","従業員は業務文書で「プログラム,番組表」を理解する必要があります。"
toeic-700-interfere,toeic,toeic-700,interfere,"干渉する,口出しをする","The notice mentioned ""interfere"" for all staff members.","その通知は全スタッフ向けに「干渉する,口出しをする」に触れていました。"
toeic-700-chemical,toeic,toeic-700,chemical,"化学の,化学上の","The client asked about ""chemical"" after the meeting.","顧客は会議後に「化学の,化学上の」について尋ねました。"
toeic-700-category,toeic,toeic-700,category,範疇,"The team reviewed ""category"" before making a decision.",チームは決定前に「範疇」を確認しました。
toeic-700-assume,toeic,toeic-700,assume,"当然のことと思う,仮定する,推測する","The manager used ""assume"" in the monthly report.","マネージャーは月次報告で「当然のことと思う,仮定する,推測する」を使いました。"
toeic-700-afford,toeic,toeic-700,afford,の余裕がある,"Employees should understand ""afford"" in business documents.",従業員は業務文書で「の余裕がある」を理解する必要があります。
toeic-700-billboard,toeic,toeic-700,billboard,"掲示板,広告板","The notice mentioned ""billboard"" for all staff members.","その通知は全スタッフ向けに「掲示板,広告板」に触れていました。"
toeic-700-saving,toeic,toeic-700,saving,"欠点を補う,埋め合わせとなる","The client asked about ""saving"" after the meeting.","顧客は会議後に「欠点を補う,埋め合わせとなる」について尋ねました。"
toeic-700-reasonable,toeic,toeic-700,reasonable,"理性的な,分別のある","The team reviewed ""reasonable"" before making a decision.","チームは決定前に「理性的な,分別のある」を確認しました。"
toeic-700-consult,toeic,toeic-700,consult,"頼る,求める,相談する","The manager used ""consult"" in the monthly report.","マネージャーは月次報告で「頼る,求める,相談する」を使いました。"
toeic-700-delivery,toeic,toeic-700,delivery,"配達,便","Employees should understand ""delivery"" in business documents.","従業員は業務文書で「配達,便」を理解する必要があります。"
toeic-700-careful,toeic,toeic-700,careful,"注意深い,慎重な,気をつける","The notice mentioned ""careful"" for all staff members.","その通知は全スタッフ向けに「注意深い,慎重な,気をつける」に触れていました。"
toeic-700-territory,toeic,toeic-700,territory,"地域,地方","The client asked about ""territory"" after the meeting.","顧客は会議後に「地域,地方」について尋ねました。"
toeic-700-repeal,toeic,toeic-700,repeal,"を公式に無効にする,廃止する","The team reviewed ""repeal"" before making a decision.","チームは決定前に「を公式に無効にする,廃止する」を確認しました。"
toeic-700-reuters,toeic,toeic-700,reuters,ロイター通信社,"The manager used ""reuters"" in the monthly report.",マネージャーは月次報告で「ロイター通信社」を使いました。
toeic-700-dealing,toeic,toeic-700,dealing,"交際関係,取引き関係","Employees should understand ""dealing"" in business documents.","従業員は業務文書で「交際関係,取引き関係」を理解する必要があります。"
toeic-700-fail,toeic,toeic-700,fail,"失敗する,しくじる","The notice mentioned ""fail"" for all staff members.","その通知は全スタッフ向けに「失敗する,しくじる」に触れていました。"
toeic-700-conservative,toeic,toeic-700,conservative,保守的な・保守主義の,"The client asked about ""conservative"" after the meeting.",顧客は会議後に「保守的な・保守主義の」について尋ねました。
toeic-700-congressman,toeic,toeic-700,congressman,"国会議員,下院議員","The team reviewed ""congressman"" before making a decision.","チームは決定前に「国会議員,下院議員」を確認しました。"
toeic-700-correspondent,toeic,toeic-700,correspondent,"文通する人,手紙を書く人","The manager used ""correspondent"" in the monthly report.","マネージャーは月次報告で「文通する人,手紙を書く人」を使いました。"
toeic-700-coupon,toeic,toeic-700,coupon,クーポン,"Employees should understand ""coupon"" in business documents.",従業員は業務文書で「クーポン」を理解する必要があります。
toeic-700-assembly,toeic,toeic-700,assembly,"集会,会合,会議","The notice mentioned ""assembly"" for all staff members.","その通知は全スタッフ向けに「集会,会合,会議」に触れていました。"
toeic-700-fulfill,toeic,toeic-700,fulfill,"を果たす,実行する","The client asked about ""fulfill"" after the meeting.","顧客は会議後に「を果たす,実行する」について尋ねました。"
toeic-700-handbook,toeic,toeic-700,handbook,"手引き,便覧,学習書","The team reviewed ""handbook"" before making a decision.","チームは決定前に「手引き,便覧,学習書」を確認しました。"
toeic-700-literature,toeic,toeic-700,literature,文学,"The manager used ""literature"" in the monthly report.",マネージャーは月次報告で「文学」を使いました。
toeic-700-editor,toeic,toeic-700,editor,編集者,"Employees should understand ""editor"" in business documents.",従業員は業務文書で「編集者」を理解する必要があります。
toeic-700-trading,toeic,toeic-700,trading,商業に従事する,"The notice mentioned ""trading"" for all staff members.",その通知は全スタッフ向けに「商業に従事する」に触れていました。
toeic-700-nonprofit,toeic,toeic-700,nonprofit,非営利的な,"The client asked about ""nonprofit"" after the meeting.",顧客は会議後に「非営利的な」について尋ねました。
toeic-700-operative,toeic,toeic-700,operative,"働く,運転する","The team reviewed ""operative"" before making a decision.","チームは決定前に「働く,運転する」を確認しました。"
toeic-700-pickup,toeic,toeic-700,pickup,pick upすること,"The manager used ""pickup"" in the monthly report.",マネージャーは月次報告で「pick upすること」を使いました。
toeic-700-relay,toeic,toeic-700,relay,"替え馬,継ぎ馬","Employees should understand ""relay"" in business documents.","従業員は業務文書で「替え馬,継ぎ馬」を理解する必要があります。"
toeic-700-coverage,toeic,toeic-700,coverage,報道,"The notice mentioned ""coverage"" for all staff members.",その通知は全スタッフ向けに「報道」に触れていました。
toeic-700-taxpayer,toeic,toeic-700,taxpayer,"納税者,被課税者","The client asked about ""taxpayer"" after the meeting.","顧客は会議後に「納税者,被課税者」について尋ねました。"
toeic-700-blame,toeic,toeic-700,blame,"を非難する,とがめる","The team reviewed ""blame"" before making a decision.","チームは決定前に「を非難する,とがめる」を確認しました。"
toeic-700-truck,toeic,toeic-700,truck,"運搬車,手押し車,トロッコ","The manager used ""truck"" in the monthly report.","マネージャーは月次報告で「運搬車,手押し車,トロッコ」を使いました。"
toeic-700-strange,toeic,toeic-700,strange,"奇妙な,異常な,変な","Employees should understand ""strange"" in business documents.","従業員は業務文書で「奇妙な,異常な,変な」を理解する必要があります。"
toeic-700-secure,toeic,toeic-700,secure,"安定した,確実性のある,保証されている","The notice mentioned ""secure"" for all staff members.","その通知は全スタッフ向けに「安定した,確実性のある,保証されている」に触れていました。"
toeic-700-fill,toeic,toeic-700,fill,"をいっぱいにする,満たす,につぐ","The client asked about ""fill"" after the meeting.","顧客は会議後に「をいっぱいにする,満たす,につぐ」について尋ねました。"
toeic-700-fault,toeic,toeic-700,fault,"欠点,短所","The team reviewed ""fault"" before making a decision.","チームは決定前に「欠点,短所」を確認しました。"
toeic-700-carriage,toeic,toeic-700,carriage,四輪馬車,"The manager used ""carriage"" in the monthly report.",マネージャーは月次報告で「四輪馬車」を使いました。
toeic-700-corporate,toeic,toeic-700,corporate,法人の,"Employees should understand ""corporate"" in business documents.",従業員は業務文書で「法人の」を理解する必要があります。
toeic-700-correspondence,toeic,toeic-700,correspondence,"一致,調和類似","The notice mentioned ""correspondence"" for all staff members.","その通知は全スタッフ向けに「一致,調和類似」に触れていました。"
toeic-700-task,toeic,toeic-700,task,"仕事,務め","The client asked about ""task"" after the meeting.","顧客は会議後に「仕事,務め」について尋ねました。"
