id,axis,level_id,spelling,translation,example,example_translation
toeic-990-excise,toeic,toeic-990,excise,"物品税,国内消費税","The team reviewed ""excise"" before making a decision.","チームは決定前に「物品税,国内消費税」を確認しました。"
toeic-990-validity,toeic,toeic-990,validity,"妥当性,正当性","The manager used ""validity"" in the monthly report.","マネージャーは月次報告で「妥当性,正当性」を使いました。"
toeic-990-technician,toeic,toeic-990,technician,"専門家,専門技術者","Employees should understand ""technician"" in business documents.","従業員は業務文書で「専門家,専門技術者」を理解する必要があります。"
toeic-990-liquidation,toeic,toeic-990,liquidation,"の弁済,整理","The notice mentioned ""liquidation"" for all staff members.","その通知は全スタッフ向けに「の弁済,整理」に触れていました。"
toeic-990-microscopy,toeic,toeic-990,microscopy,顕微鏡使用,"The client asked about ""microscopy"" after the meeting.",顧客は会議後に「顕微鏡使用」について尋ねました。
toeic-990-residency,toeic,toeic-990,residency,専門医学実習生の実習期間・ 公邸 ・ 会場と定期契約したバンドや劇団...,"The team reviewed ""residency"" before making a decision.",チームは決定前に「専門医学実習生の実習期間・ 公邸 ・ 会場と定期契約したバンドや劇団...」を確認しました。
toeic-990-packer,toeic,toeic-990,packer,"荷造りする人,梱包業者,出荷業者","The manager used ""packer"" in the monthly report.","マネージャーは月次報告で「荷造りする人,梱包業者,出荷業者」を使いました。"
toeic-990-pottery,toeic,toeic-990,pottery,"製陶術,陶器製造","Employees should understand ""pottery"" in business documents.","従業員は業務文書で「製陶術,陶器製造」を理解する必要があります。"
toeic-990-projectile,toeic,toeic-990,projectile,"発射される,発射できる","The notice mentioned ""projectile"" for all staff members.","その通知は全スタッフ向けに「発射される,発射できる」に触れていました。"
toeic-990-offender,toeic,toeic-990,offender,違反者,"The client asked about ""offender"" after the meeting.",顧客は会議後に「違反者」について尋ねました。
toeic-990-delegate,toeic,toeic-990,delegate,"代表,使節","The team reviewed ""delegate"" before making a decision.","チームは決定前に「代表,使節」を確認しました。"
toeic-990-unprofessional,toeic,toeic-990,unprofessional,職業の習慣に反する,"The manager used ""unprofessional"" in the monthly report.",マネージャーは月次報告で「職業の習慣に反する」を使いました。
toeic-990-compulsory,toeic,toeic-990,compulsory,"強制的な,無理じいの","Employees should understand ""compulsory"" in business documents.","従業員は業務文書で「強制的な,無理じいの」を理解する必要があります。"
toeic-990-apprentice,toeic,toeic-990,apprentice,"徒弟,年季奉公人","The notice mentioned ""apprentice"" for all staff members.","その通知は全スタッフ向けに「徒弟,年季奉公人」に触れていました。"
toeic-990-appoint,toeic,toeic-990,appoint,を決める,"The client asked about ""appoint"" after the meeting.",顧客は会議後に「を決める」について尋ねました。
toeic-990-auditory,toeic,toeic-990,auditory,"耳の,聴覚の","The team reviewed ""auditory"" before making a decision.","チームは決定前に「耳の,聴覚の」を確認しました。"
toeic-990-recorder,toeic,toeic-990,recorder,"記録係,記録者","The manager used ""recorder"" in the monthly report.","マネージャーは月次報告で「記録係,記録者」を使いました。"
toeic-990-payoff,toeic,toeic-990,payoff,支払い,"Employees should understand ""payoff"" in business documents.",従業員は業務文書で「支払い」を理解する必要があります。
toeic-990-sponsorship,toeic,toeic-990,sponsorship,保証人であること,"The notice mentioned ""sponsorship"" for all staff members.",その通知は全スタッフ向けに「保証人であること」に触れていました。
toeic-990-specimen,toeic,toeic-990,specimen,"見本,標本,実例","The client asked about ""specimen"" after the meeting.","顧客は会議後に「見本,標本,実例」について尋ねました。"
toeic-990-occupational,toeic,toeic-990,occupational,職業の,"The team reviewed ""occupational"" before making a decision.",チームは決定前に「職業の」を確認しました。
toeic-990-ultimatum,toeic,toeic-990,ultimatum,"最終提案,最後通告","The manager used ""ultimatum"" in the monthly report.","マネージャーは月次報告で「最終提案,最後通告」を使いました。"
toeic-990-affirmation,toeic,toeic-990,affirmation,断言,"Employees should understand ""affirmation"" in business documents.",従業員は業務文書で「断言」を理解する必要があります。
toeic-990-conscientious,toeic,toeic-990,conscientious,"良心的な,誠意のある","The notice mentioned ""conscientious"" for all staff members.","その通知は全スタッフ向けに「良心的な,誠意のある」に触れていました。"
toeic-990-dismantle,toeic,toeic-990,dismantle,の装備を撤去する,"The client asked about ""dismantle"" after the meeting.",顧客は会議後に「の装備を撤去する」について尋ねました。
toeic-990-undertake,toeic,toeic-990,undertake,に着手する,"The team reviewed ""undertake"" before making a decision.",チームは決定前に「に着手する」を確認しました。
toeic-990-renew,toeic,toeic-990,renew,新しくする,"The manager used ""renew"" in the monthly report.",マネージャーは月次報告で「新しくする」を使いました。
toeic-990-jargon,toeic,toeic-990,jargon,専門用語,"Employees should understand ""jargon"" in business documents.",従業員は業務文書で「専門用語」を理解する必要があります。
toeic-990-owing,toeic,toeic-990,owing,"未払いの,支払うべき","The notice mentioned ""owing"" for all staff members.","その通知は全スタッフ向けに「未払いの,支払うべき」に触れていました。"
toeic-990-loophole,toeic,toeic-990,loophole,"小窓,銃眼","The client asked about ""loophole"" after the meeting.","顧客は会議後に「小窓,銃眼」について尋ねました。"
toeic-990-netting,toeic,toeic-990,netting,網,"The team reviewed ""netting"" before making a decision.",チームは決定前に「網」を確認しました。
toeic-990-contention,toeic,toeic-990,contention,競争,"The manager used ""contention"" in the monthly report.",マネージャーは月次報告で「競争」を使いました。
toeic-990-responsibly,toeic,toeic-990,responsibly,責任をもって,"Employees should understand ""responsibly"" in business documents.",従業員は業務文書で「責任をもって」を理解する必要があります。
toeic-990-worthwhile,toeic,toeic-990,worthwhile,"時間をかけるだけの価値がある,やりがいのある","The notice mentioned ""worthwhile"" for all staff members.","その通知は全スタッフ向けに「時間をかけるだけの価値がある,やりがいのある」に触れていました。"
toeic-990-tempo,toeic,toeic-990,tempo,"速さ,調子","The client asked about ""tempo"" after the meeting.","顧客は会議後に「速さ,調子」について尋ねました。"
toeic-990-waive,toeic,toeic-990,waive,を自分から放棄する,"The team reviewed ""waive"" before making a decision.",チームは決定前に「を自分から放棄する」を確認しました。
toeic-990-medicaid,toeic,toeic-990,medicaid,医療扶助,"The manager used ""medicaid"" in the monthly report.",マネージャーは月次報告で「医療扶助」を使いました。
toeic-990-folder,toeic,toeic-990,folder,紙ばさみ,"Employees should understand ""folder"" in business documents.",従業員は業務文書で「紙ばさみ」を理解する必要があります。
toeic-990-expenditure,toeic,toeic-990,expenditure,"消費,支出","The notice mentioned ""expenditure"" for all staff members.","その通知は全スタッフ向けに「消費,支出」に触れていました。"
toeic-990-downgrade,toeic,toeic-990,downgrade,下り坂,"The client asked about ""downgrade"" after the meeting.",顧客は会議後に「下り坂」について尋ねました。
toeic-990-briefing,toeic,toeic-990,briefing,"戦闘慨況説明,簡潔な指令","The team reviewed ""briefing"" before making a decision.","チームは決定前に「戦闘慨況説明,簡潔な指令」を確認しました。"
toeic-990-authorization,toeic,toeic-990,authorization,"権限を与えること,委任","The manager used ""authorization"" in the monthly report.","マネージャーは月次報告で「権限を与えること,委任」を使いました。"
toeic-990-itinerary,toeic,toeic-990,itinerary,"旅程,旅行日程","Employees should understand ""itinerary"" in business documents.","従業員は業務文書で「旅程,旅行日程」を理解する必要があります。"
toeic-990-lifeline,toeic,toeic-990,lifeline,救命索,"The notice mentioned ""lifeline"" for all staff members.",その通知は全スタッフ向けに「救命索」に触れていました。
toeic-990-merge,toeic,toeic-990,merge,"合併する,合体する","The client asked about ""merge"" after the meeting.","顧客は会議後に「合併する,合体する」について尋ねました。"
toeic-990-endorsement,toeic,toeic-990,endorsement,裏書き,"The team reviewed ""endorsement"" before making a decision.",チームは決定前に「裏書き」を確認しました。
toeic-990-attach,toeic,toeic-990,attach,"つける,取りつける,はりつける","The manager used ""attach"" in the monthly report.","マネージャーは月次報告で「つける,取りつける,はりつける」を使いました。"
toeic-990-vernacular,toeic,toeic-990,vernacular,"その土地の,その土地特有の","Employees should understand ""vernacular"" in business documents.","従業員は業務文書で「その土地の,その土地特有の」を理解する必要があります。"
toeic-990-shipment,toeic,toeic-990,shipment,"船積み,積み込み,荷送り","The notice mentioned ""shipment"" for all staff members.","その通知は全スタッフ向けに「船積み,積み込み,荷送り」に触れていました。"
toeic-990-professionally,toeic,toeic-990,professionally,"職業的に,専門的に","The client asked about ""professionally"" after the meeting.","顧客は会議後に「職業的に,専門的に」について尋ねました。"
toeic-990-payroll,toeic,toeic-990,payroll,給料支払い簿,"The team reviewed ""payroll"" before making a decision.",チームは決定前に「給料支払い簿」を確認しました。
toeic-990-newsletter,toeic,toeic-990,newsletter,時事通信,"The manager used ""newsletter"" in the monthly report.",マネージャーは月次報告で「時事通信」を使いました。
toeic-990-distillery,toeic,toeic-990,distillery,蒸留酒製造所,"Employees should understand ""distillery"" in business documents.",従業員は業務文書で「蒸留酒製造所」を理解する必要があります。
toeic-990-frivolous,toeic,toeic-990,frivolous,"軽薄な,不まじめな","The notice mentioned ""frivolous"" for all staff members.","その通知は全スタッフ向けに「軽薄な,不まじめな」に触れていました。"
toeic-990-lineman,toeic,toeic-990,lineman,"電線工,電線作業員,架線係","The client asked about ""lineman"" after the meeting.","顧客は会議後に「電線工,電線作業員,架線係」について尋ねました。"
toeic-990-payer,toeic,toeic-990,payer,支払い人,"The team reviewed ""payer"" before making a decision.",チームは決定前に「支払い人」を確認しました。
toeic-990-stoppage,toeic,toeic-990,stoppage,"中止,休止","The manager used ""stoppage"" in the monthly report.","マネージャーは月次報告で「中止,休止」を使いました。"
toeic-990-crawl,toeic,toeic-990,crawl,"はう,はって進む","Employees should understand ""crawl"" in business documents.","従業員は業務文書で「はう,はって進む」を理解する必要があります。"
toeic-990-audition,toeic,toeic-990,audition,"視聴テスト,オーディション","The notice mentioned ""audition"" for all staff members.","その通知は全スタッフ向けに「視聴テスト,オーディション」に触れていました。"
toeic-990-backlog,toeic,toeic-990,backlog,炉の奥に置く大きなまき,"The client asked about ""backlog"" after the meeting.",顧客は会議後に「炉の奥に置く大きなまき」について尋ねました。
toeic-990-brownie,toeic,toeic-990,brownie,ブラウニー,"The team reviewed ""brownie"" before making a decision.",チームは決定前に「ブラウニー」を確認しました。
toeic-990-entail,toeic,toeic-990,entail,"を負わせる,課する","The manager used ""entail"" in the monthly report.","マネージャーは月次報告で「を負わせる,課する」を使いました。"
toeic-990-exempt,toeic,toeic-990,exempt,を免れさせる,"Employees should understand ""exempt"" in business documents.",従業員は業務文書で「を免れさせる」を理解する必要があります。
toeic-990-backpack,toeic,toeic-990,backpack,背のう,"The notice mentioned ""backpack"" for all staff members.",その通知は全スタッフ向けに「背のう」に触れていました。
toeic-990-mercantile,toeic,toeic-990,mercantile,"商業の,貿易の","The client asked about ""mercantile"" after the meeting.","顧客は会議後に「商業の,貿易の」について尋ねました。"
toeic-990-reproduction,toeic,toeic-990,reproduction,"繁殖,生殖","The team reviewed ""reproduction"" before making a decision.","チームは決定前に「繁殖,生殖」を確認しました。"
toeic-990-projection,toeic,toeic-990,projection,突き出ること,"The manager used ""projection"" in the monthly report.",マネージャーは月次報告で「突き出ること」を使いました。
toeic-990-prejudice,toeic,toeic-990,prejudice,"先入観,偏見","Employees should understand ""prejudice"" in business documents.","従業員は業務文書で「先入観,偏見」を理解する必要があります。"
toeic-990-tramp,toeic,toeic-990,tramp,ドシンドシンと歩く,"The notice mentioned ""tramp"" for all staff members.",その通知は全スタッフ向けに「ドシンドシンと歩く」に触れていました。
toeic-990-destined,toeic,toeic-990,destined,行きの,"The client asked about ""destined"" after the meeting.",顧客は会議後に「行きの」について尋ねました。
toeic-990-affirm,toeic,toeic-990,affirm,"断言する,明言する","The team reviewed ""affirm"" before making a decision.","チームは決定前に「断言する,明言する」を確認しました。"
toeic-990-bespoke,toeic,toeic-990,bespoke,bespeakの過去・過去分詞,"The manager used ""bespoke"" in the monthly report.",マネージャーは月次報告で「bespeakの過去・過去分詞」を使いました。
toeic-990-reproductive,toeic,toeic-990,reproductive,"生殖の,繁殖の","Employees should understand ""reproductive"" in business documents.","従業員は業務文書で「生殖の,繁殖の」を理解する必要があります。"
toeic-990-picnic,toeic,toeic-990,picnic,"ピクニック,遠足","The notice mentioned ""picnic"" for all staff members.","その通知は全スタッフ向けに「ピクニック,遠足」に触れていました。"
toeic-990-microwave,toeic,toeic-990,microwave,"極超短波,マイクロウェーブ","The client asked about ""microwave"" after the meeting.","顧客は会議後に「極超短波,マイクロウェーブ」について尋ねました。"
toeic-990-luggage,toeic,toeic-990,luggage,"手荷物,小荷物,トランク・スーツケースなどの旅行かばん類","The team reviewed ""luggage"" before making a decision.","チームは決定前に「手荷物,小荷物,トランク・スーツケースなどの旅行かばん類」を確認しました。"
toeic-990-legislator,toeic,toeic-990,legislator,"法律制定者,立法者","The manager used ""legislator"" in the monthly report.","マネージャーは月次報告で「法律制定者,立法者」を使いました。"
toeic-990-assurance,toeic,toeic-990,assurance,"保証,請け合い","Employees should understand ""assurance"" in business documents.","従業員は業務文書で「保証,請け合い」を理解する必要があります。"
toeic-990-airway,toeic,toeic-990,airway,航空路,"The notice mentioned ""airway"" for all staff members.",その通知は全スタッフ向けに「航空路」に触れていました。
toeic-990-accord,toeic,toeic-990,accord,"一致する,調和する","The client asked about ""accord"" after the meeting.","顧客は会議後に「一致する,調和する」について尋ねました。"
toeic-990-accompany,toeic,toeic-990,accompany,"に同行する,随行する,ついて行く","The team reviewed ""accompany"" before making a decision.","チームは決定前に「に同行する,随行する,ついて行く」を確認しました。"
toeic-990-slate,toeic,toeic-990,slate,板岩,"The manager used ""slate"" in the monthly report.",マネージャーは月次報告で「板岩」を使いました。
toeic-990-straightforward,toeic,toeic-990,straightforward,"正直な,率直な","Employees should understand ""straightforward"" in business documents.","従業員は業務文書で「正直な,率直な」を理解する必要があります。"
toeic-990-raffle,toeic,toeic-990,raffle,富くじ販売,"The notice mentioned ""raffle"" for all staff members.",その通知は全スタッフ向けに「富くじ販売」に触れていました。
toeic-990-ragged,toeic,toeic-990,ragged,"ぼろぼろの,すり切れた","The client asked about ""ragged"" after the meeting.","顧客は会議後に「ぼろぼろの,すり切れた」について尋ねました。"
toeic-990-restitution,toeic,toeic-990,restitution,正当な持ち主への返還,"The team reviewed ""restitution"" before making a decision.",チームは決定前に「正当な持ち主への返還」を確認しました。
toeic-990-weasel,toeic,toeic-990,weasel,逃げる,"The manager used ""weasel"" in the monthly report.",マネージャーは月次報告で「逃げる」を使いました。
toeic-990-swamp,toeic,toeic-990,swamp,"沼沢地,沼地,湿地","Employees should understand ""swamp"" in business documents.","従業員は業務文書で「沼沢地,沼地,湿地」を理解する必要があります。"
toeic-990-barometer,toeic,toeic-990,barometer,"晴雨計,気圧計","The notice mentioned ""barometer"" for all staff members.","その通知は全スタッフ向けに「晴雨計,気圧計」に触れていました。"
toeic-990-hookup,toeic,toeic-990,hookup,接続,"The client asked about ""hookup"" after the meeting.",顧客は会議後に「接続」について尋ねました。
toeic-990-impunity,toeic,toeic-990,impunity,罰を免れること,"The team reviewed ""impunity"" before making a decision.",チームは決定前に「罰を免れること」を確認しました。
toeic-990-insolvency,toeic,toeic-990,insolvency,"支払い不能,破産","The manager used ""insolvency"" in the monthly report.","マネージャーは月次報告で「支払い不能,破産」を使いました。"
toeic-990-locus,toeic,toeic-990,locus,"場所,位置","Employees should understand ""locus"" in business documents.","従業員は業務文書で「場所,位置」を理解する必要があります。"
toeic-990-niche,toeic,toeic-990,niche,壁がん,"The notice mentioned ""niche"" for all staff members.",その通知は全スタッフ向けに「壁がん」に触れていました。
toeic-990-manipulation,toeic,toeic-990,manipulation,"巧妙な扱い,操作","The client asked about ""manipulation"" after the meeting.","顧客は会議後に「巧妙な扱い,操作」について尋ねました。"
toeic-990-correspondence,toeic,toeic-990,correspondence,"一致,調和類似","The team reviewed ""correspondence"" before making a decision.","チームは決定前に「一致,調和類似」を確認しました。"
toeic-990-carriage,toeic,toeic-990,carriage,四輪馬車,"The manager used ""carriage"" in the monthly report.",マネージャーは月次報告で「四輪馬車」を使いました。
toeic-990-taxpayer,toeic,toeic-990,taxpayer,"納税者,被課税者","Employees should understand ""taxpayer"" in business documents.","従業員は業務文書で「納税者,被課税者」を理解する必要があります。"
toeic-990-relay,toeic,toeic-990,relay,"替え馬,継ぎ馬","The notice mentioned ""relay"" for all staff members.","その通知は全スタッフ向けに「替え馬,継ぎ馬」に触れていました。"
toeic-990-pickup,toeic,toeic-990,pickup,pick upすること,"The client asked about ""pickup"" after the meeting.",顧客は会議後に「pick upすること」について尋ねました。
toeic-990-operative,toeic,toeic-990,operative,"働く,運転する","The team reviewed ""operative"" before making a decision.","チームは決定前に「働く,運転する」を確認しました。"
toeic-990-nonprofit,toeic,toeic-990,nonprofit,非営利的な,"The manager used ""nonprofit"" in the monthly report.",マネージャーは月次報告で「非営利的な」を使いました。
toeic-990-chauffeur,toeic,toeic-990,chauffeur,自家用車の運転手,"Employees should understand ""chauffeur"" in business documents.",従業員は業務文書で「自家用車の運転手」を理解する必要があります。
toeic-990-handbook,toeic,toeic-990,handbook,"手引き,便覧,学習書","The notice mentioned ""handbook"" for all staff members.","その通知は全スタッフ向けに「手引き,便覧,学習書」に触れていました。"
toeic-990-fulfill,toeic,toeic-990,fulfill,"を果たす,実行する","The client asked about ""fulfill"" after the meeting.","顧客は会議後に「を果たす,実行する」について尋ねました。"
toeic-990-councilman,toeic,toeic-990,councilman,市議会議員,"The team reviewed ""councilman"" before making a decision.",チームは決定前に「市議会議員」を確認しました。
toeic-990-coupon,toeic,toeic-990,coupon,クーポン,"The manager used ""coupon"" in the monthly report.",マネージャーは月次報告で「クーポン」を使いました。
toeic-990-correspondent,toeic,toeic-990,correspondent,"文通する人,手紙を書く人","Employees should understand ""correspondent"" in business documents.","従業員は業務文書で「文通する人,手紙を書く人」を理解する必要があります。"
toeic-990-congressman,toeic,toeic-990,congressman,"国会議員,下院議員","The notice mentioned ""congressman"" for all staff members.","その通知は全スタッフ向けに「国会議員,下院議員」に触れていました。"
toeic-990-reuters,toeic,toeic-990,reuters,ロイター通信社,"The client asked about ""reuters"" after the meeting.",顧客は会議後に「ロイター通信社」について尋ねました。
toeic-990-repeal,toeic,toeic-990,repeal,"を公式に無効にする,廃止する","The team reviewed ""repeal"" before making a decision.","チームは決定前に「を公式に無効にする,廃止する」を確認しました。"
toeic-990-consult,toeic,toeic-990,consult,"頼る,求める,相談する","The manager used ""consult"" in the monthly report.","マネージャーは月次報告で「頼る,求める,相談する」を使いました。"
toeic-990-billboard,toeic,toeic-990,billboard,"掲示板,広告板","Employees should understand ""billboard"" in business documents.","従業員は業務文書で「掲示板,広告板」を理解する必要があります。"
toeic-990-interfere,toeic,toeic-990,interfere,"干渉する,口出しをする","The notice mentioned ""interfere"" for all staff members.","その通知は全スタッフ向けに「干渉する,口出しをする」に触れていました。"
toeic-990-alderman,toeic,toeic-990,alderman,"市参事会員,市助役","The client asked about ""alderman"" after the meeting.","顧客は会議後に「市参事会員,市助役」について尋ねました。"
toeic-990-budgetary,toeic,toeic-990,budgetary,"予算の,予算上の","The team reviewed ""budgetary"" before making a decision.","チームは決定前に「予算の,予算上の」を確認しました。"
toeic-990-attachment,toeic,toeic-990,attachment,"付くこと,付着,付属","The manager used ""attachment"" in the monthly report.","マネージャーは月次報告で「付くこと,付着,付属」を使いました。"
toeic-990-voyage,toeic,toeic-990,voyage,"航海,航行","Employees should understand ""voyage"" in business documents.","従業員は業務文書で「航海,航行」を理解する必要があります。"
toeic-990-specialty,toeic,toeic-990,specialty,"専門,専攻","The notice mentioned ""specialty"" for all staff members.","その通知は全スタッフ向けに「専門,専攻」に触れていました。"
toeic-990-contracted,toeic,toeic-990,contracted,"縮めた,収縮した","The client asked about ""contracted"" after the meeting.","顧客は会議後に「縮めた,収縮した」について尋ねました。"
toeic-990-wagon,toeic,toeic-990,wagon,馬車,"The team reviewed ""wagon"" before making a decision.",チームは決定前に「馬車」を確認しました。
toeic-990-unemployed,toeic,toeic-990,unemployed,"仕事のない,失業した","The manager used ""unemployed"" in the monthly report.","マネージャーは月次報告で「仕事のない,失業した」を使いました。"
toeic-990-timeframe,toeic,toeic-990,timeframe,予定されている期間,"Employees should understand ""timeframe"" in business documents.",従業員は業務文書で「予定されている期間」を理解する必要があります。
toeic-990-walkway,toeic,toeic-990,walkway,歩行者用通路,"The notice mentioned ""walkway"" for all staff members.",その通知は全スタッフ向けに「歩行者用通路」に触れていました。
toeic-990-caveat,toeic,toeic-990,caveat,"警告,予告","The client asked about ""caveat"" after the meeting.","顧客は会議後に「警告,予告」について尋ねました。"
toeic-990-chore,toeic,toeic-990,chore,"雑用,毎日のきまりきった仕事","The team reviewed ""chore"" before making a decision.","チームは決定前に「雑用,毎日のきまりきった仕事」を確認しました。"
toeic-990-disorderly,toeic,toeic-990,disorderly,"秩序のない,混乱した","The manager used ""disorderly"" in the monthly report.","マネージャーは月次報告で「秩序のない,混乱した」を使いました。"
toeic-990-embankment,toeic,toeic-990,embankment,"堤防,土手","Employees should understand ""embankment"" in business documents.","従業員は業務文書で「堤防,土手」を理解する必要があります。"
toeic-990-observer,toeic,toeic-990,observer,"観察する人,見守る人","The notice mentioned ""observer"" for all staff members.","その通知は全スタッフ向けに「観察する人,見守る人」に触れていました。"
toeic-990-exchequer,toeic,toeic-990,exchequer,国庫,"The client asked about ""exchequer"" after the meeting.",顧客は会議後に「国庫」について尋ねました。
toeic-990-collector,toeic,toeic-990,collector,"収集家,採集者","The team reviewed ""collector"" before making a decision.","チームは決定前に「収集家,採集者」を確認しました。"
toeic-990-subsidiary,toeic,toeic-990,subsidiary,補助の,"The manager used ""subsidiary"" in the monthly report.",マネージャーは月次報告で「補助の」を使いました。
toeic-990-recognise,toeic,toeic-990,recognise,確かに認める,"Employees should understand ""recognise"" in business documents.",従業員は業務文書で「確かに認める」を理解する必要があります。
toeic-990-leisure,toeic,toeic-990,leisure,"暇,余暇","The notice mentioned ""leisure"" for all staff members.","その通知は全スタッフ向けに「暇,余暇」に触れていました。"
toeic-990-impose,toeic,toeic-990,impose,"を課する,負わせる","The client asked about ""impose"" after the meeting.","顧客は会議後に「を課する,負わせる」について尋ねました。"
toeic-990-proponent,toeic,toeic-990,proponent,"提案者,主唱者","The team reviewed ""proponent"" before making a decision.","チームは決定前に「提案者,主唱者」を確認しました。"
toeic-990-treasurer,toeic,toeic-990,treasurer,会計係,"The manager used ""treasurer"" in the monthly report.",マネージャーは月次報告で「会計係」を使いました。
toeic-990-unchecked,toeic,toeic-990,unchecked,抑制されない,"Employees should understand ""unchecked"" in business documents.",従業員は業務文書で「抑制されない」を理解する必要があります。
toeic-990-costly,toeic,toeic-990,costly,高価な,"The notice mentioned ""costly"" for all staff members.",その通知は全スタッフ向けに「高価な」に触れていました。
toeic-990-bullish,toeic,toeic-990,bullish,"雄牛のような,がんこな","The client asked about ""bullish"" after the meeting.","顧客は会議後に「雄牛のような,がんこな」について尋ねました。"
toeic-990-bundle,toeic,toeic-990,bundle,"束,包み,巻いたもの","The team reviewed ""bundle"" before making a decision.","チームは決定前に「束,包み,巻いたもの」を確認しました。"
toeic-990-supervision,toeic,toeic-990,supervision,"監督,管理,指揮","The manager used ""supervision"" in the monthly report.","マネージャーは月次報告で「監督,管理,指揮」を使いました。"
toeic-990-refund,toeic,toeic-990,refund,"を返済する,払い戻す","Employees should understand ""refund"" in business documents.","従業員は業務文書で「を返済する,払い戻す」を理解する必要があります。"
toeic-990-furnish,toeic,toeic-990,furnish,に家具を備え付ける,"The notice mentioned ""furnish"" for all staff members.",その通知は全スタッフ向けに「に家具を備え付ける」に触れていました。
toeic-990-grind,toeic,toeic-990,grind,"をひく,細かく砕く","The client asked about ""grind"" after the meeting.","顧客は会議後に「をひく,細かく砕く」について尋ねました。"
toeic-990-float,toeic,toeic-990,float,"浮く,浮かぶ","The team reviewed ""float"" before making a decision.","チームは決定前に「浮く,浮かぶ」を確認しました。"
toeic-990-jobless,toeic,toeic-990,jobless,"仕事のない,失業している","The manager used ""jobless"" in the monthly report.","マネージャーは月次報告で「仕事のない,失業している」を使いました。"
toeic-990-supervisor,toeic,toeic-990,supervisor,"監督者,管理人","Employees should understand ""supervisor"" in business documents.","従業員は業務文書で「監督者,管理人」を理解する必要があります。"
toeic-990-ratification,toeic,toeic-990,ratification,"批准,承認","The notice mentioned ""ratification"" for all staff members.","その通知は全スタッフ向けに「批准,承認」に触れていました。"
toeic-990-elevator,toeic,toeic-990,elevator,"エレベーター,昇降機","The client asked about ""elevator"" after the meeting.","顧客は会議後に「エレベーター,昇降機」について尋ねました。"
